success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,response,question_order,stimulus,load_time,raw_gaze,percent_in_roi,average_offset,validation_points,samples_per_sec,task,phase,ans,ISI,webgazer_data,webgazer_targets,size,target,response_answer,correct,webgazer_targets_data
,html-button-response,10,77390,0.0-5.0-4.0-0.0-0.0,,,,,839,0,,"
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ",,,,,,,,recalibration,,,,,,,,,
,webgazer-calibrate,11,88029,0.0-5.0-4.0-0.0-1.0,,,,,,,,,,,,,,,,recalibration,,,,,,,,,
,html-button-response,12,95311,0.0-5.0-4.0-0.0-2.0,,,,,7281,0,,"
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ",,,,,,,,recalibration,,,,,,,,,
,webgazer-validate,13,113838,0.0-5.0-4.0-0.0-3.0,,,,,,,,,,"[[{""x"":517,""y"":464,""dx"":26,""dy"":183,""t"":989},{""x"":520,""y"":409,""dx"":29,""dy"":128,""t"":1024},{""x"":532,""y"":361,""dx"":41,""dy"":80,""t"":1058},{""x"":549,""y"":320,""dx"":58,""dy"":39,""t"":1093},{""x"":536,""y"":295,""dx"":45,""dy"":14,""t"":1125},{""x"":534,""y"":322,""dx"":43,""dy"":41,""t"":1161},{""x"":544,""y"":326,""dx"":53,""dy"":45,""t"":1193},{""x"":552,""y"":331,""dx"":61,""dy"":50,""t"":1226},{""x"":515,""y"":359,""dx"":24,""dy"":78,""t"":1262},{""x"":474,""y"":349,""dx"":-17,""dy"":68,""t"":1296},{""x"":472,""y"":344,""dx"":-19,""dy"":63,""t"":1329},{""x"":479,""y"":376,""dx"":-12,""dy"":95,""t"":1363},{""x"":476,""y"":411,""dx"":-15,""dy"":130,""t"":1398},{""x"":451,""y"":422,""dx"":-40,""dy"":141,""t"":1432},{""x"":450,""y"":442,""dx"":-41,""dy"":161,""t"":1466},{""x"":502,""y"":454,""dx"":11,""dy"":173,""t"":1500},{""x"":491,""y"":438,""dx"":0,""dy"":157,""t"":1534},{""x"":490,""y"":436,""dx"":-1,""dy"":155,""t"":1567},{""x"":488,""y"":408,""dx"":-3,""dy"":127,""t"":1601},{""x"":487,""y"":384,""dx"":-4,""dy"":103,""t"":1633},{""x"":478,""y"":415,""dx"":-13,""dy"":134,""t"":1669},{""x"":467,""y"":388,""dx"":-24,""dy"":107,""t"":1703},{""x"":470,""y"":404,""dx"":-21,""dy"":123,""t"":1738},{""x"":453,""y"":450,""dx"":-38,""dy"":169,""t"":1772},{""x"":444,""y"":461,""dx"":-47,""dy"":180,""t"":1805},{""x"":436,""y"":464,""dx"":-55,""dy"":183,""t"":1841},{""x"":433,""y"":494,""dx"":-58,""dy"":213,""t"":1873},{""x"":429,""y"":508,""dx"":-62,""dy"":227,""t"":1908},{""x"":384,""y"":477,""dx"":-107,""dy"":196,""t"":1941},{""x"":398,""y"":464,""dx"":-93,""dy"":183,""t"":1976},{""x"":435,""y"":454,""dx"":-56,""dy"":173,""t"":2010},{""x"":400,""y"":416,""dx"":-91,""dy"":135,""t"":2044},{""x"":381,""y"":393,""dx"":-110,""dy"":112,""t"":2078},{""x"":393,""y"":396,""dx"":-98,""dy"":115,""t"":2112},{""x"":386,""y"":482,""dx"":-105,""dy"":201,""t"":2146},{""x"":469,""y"":546,""dx"":-22,""dy"":265,""t"":2179},{""x"":492,""y"":629,""dx"":1,""dy"":348,""t"":2213},{""x"":497,""y"":637,""dx"":6,""dy"":356,""t"":2248},{""x"":467,""y"":637,""dx"":-24,""dy"":356,""t"":2282},{""x"":410,""y"":602,""dx"":-81,""dy"":321,""t"":2316},{""x"":383,""y"":559,""dx"":-108,""dy"":278,""t"":2350},{""x"":374,""y"":502,""dx"":-117,""dy"":221,""t"":2383},{""x"":332,""y"":460,""dx"":-159,""dy"":179,""t"":2417},{""x"":335,""y"":431,""dx"":-156,""dy"":150,""t"":2451},{""x"":346,""y"":438,""dx"":-145,""dy"":157,""t"":2486},{""x"":344,""y"":414,""dx"":-147,""dy"":133,""t"":2520},{""x"":346,""y"":419,""dx"":-145,""dy"":138,""t"":2553},{""x"":302,""y"":386,""dx"":-189,""dy"":105,""t"":2588},{""x"":329,""y"":374,""dx"":-162,""dy"":93,""t"":2621},{""x"":321,""y"":349,""dx"":-170,""dy"":68,""t"":2655},{""x"":317,""y"":377,""dx"":-174,""dy"":96,""t"":2690},{""x"":337,""y"":415,""dx"":-154,""dy"":134,""t"":2724},{""x"":327,""y"":424,""dx"":-164,""dy"":143,""t"":2757},{""x"":356,""y"":441,""dx"":-135,""dy"":160,""t"":2792},{""x"":357,""y"":420,""dx"":-134,""dy"":139,""t"":2826},{""x"":374,""y"":440,""dx"":-117,""dy"":159,""t"":2860},{""x"":372,""y"":459,""dx"":-119,""dy"":178,""t"":2894},{""x"":399,""y"":449,""dx"":-92,""dy"":168,""t"":2927},{""x"":375,""y"":411,""dx"":-116,""dy"":130,""t"":2961},{""x"":393,""y"":386,""dx"":-98,""dy"":105,""t"":2995}],[{""x"":1337,""y"":331,""dx"":-114,""dy"":50,""t"":4016},{""x"":1302,""y"":341,""dx"":-149,""dy"":60,""t"":4050},{""x"":1304,""y"":333,""dx"":-147,""dy"":52,""t"":4083},{""x"":1284,""y"":317,""dx"":-167,""dy"":36,""t"":4118},{""x"":1282,""y"":326,""dx"":-169,""dy"":45,""t"":4151},{""x"":1252,""y"":351,""dx"":-199,""dy"":70,""t"":4185},{""x"":1263,""y"":334,""dx"":-188,""dy"":53,""t"":4220},{""x"":1307,""y"":336,""dx"":-144,""dy"":55,""t"":4254},{""x"":1279,""y"":348,""dx"":-172,""dy"":67,""t"":4288},{""x"":1266,""y"":332,""dx"":-185,""dy"":51,""t"":4321},{""x"":1253,""y"":338,""dx"":-198,""dy"":57,""t"":4355},{""x"":1255,""y"":328,""dx"":-196,""dy"":47,""t"":4389},{""x"":1283,""y"":364,""dx"":-168,""dy"":83,""t"":4424},{""x"":1239,""y"":379,""dx"":-212,""dy"":98,""t"":4457},{""x"":1258,""y"":389,""dx"":-193,""dy"":108,""t"":4492},{""x"":1285,""y"":363,""dx"":-166,""dy"":82,""t"":4526},{""x"":1276,""y"":376,""dx"":-175,""dy"":95,""t"":4560},{""x"":1314,""y"":360,""dx"":-137,""dy"":79,""t"":4601},{""x"":1263,""y"":377,""dx"":-188,""dy"":96,""t"":4637},{""x"":1244,""y"":388,""dx"":-207,""dy"":107,""t"":4659},{""x"":1297,""y"":401,""dx"":-154,""dy"":120,""t"":4696},{""x"":1281,""y"":362,""dx"":-170,""dy"":81,""t"":4729},{""x"":1278,""y"":354,""dx"":-173,""dy"":73,""t"":4763},{""x"":1275,""y"":348,""dx"":-176,""dy"":67,""t"":4795},{""x"":1315,""y"":321,""dx"":-136,""dy"":40,""t"":4833},{""x"":1362,""y"":328,""dx"":-89,""dy"":47,""t"":4866},{""x"":1329,""y"":363,""dx"":-122,""dy"":82,""t"":4899},{""x"":1297,""y"":376,""dx"":-154,""dy"":95,""t"":4934},{""x"":1305,""y"":351,""dx"":-146,""dy"":70,""t"":4969},{""x"":1315,""y"":337,""dx"":-136,""dy"":56,""t"":5003},{""x"":1296,""y"":369,""dx"":-155,""dy"":88,""t"":5036},{""x"":1287,""y"":366,""dx"":-164,""dy"":85,""t"":5069},{""x"":1240,""y"":395,""dx"":-211,""dy"":114,""t"":5103},{""x"":1248,""y"":401,""dx"":-203,""dy"":120,""t"":5138},{""x"":1251,""y"":395,""dx"":-200,""dy"":114,""t"":5172},{""x"":1254,""y"":390,""dx"":-197,""dy"":109,""t"":5203},{""x"":1255,""y"":407,""dx"":-196,""dy"":126,""t"":5240},{""x"":1306,""y"":399,""dx"":-145,""dy"":118,""t"":5274},{""x"":1331,""y"":411,""dx"":-120,""dy"":130,""t"":5307},{""x"":1338,""y"":380,""dx"":-113,""dy"":99,""t"":5341},{""x"":1348,""y"":378,""dx"":-103,""dy"":97,""t"":5376},{""x"":1337,""y"":362,""dx"":-114,""dy"":81,""t"":5409},{""x"":1371,""y"":386,""dx"":-80,""dy"":105,""t"":5444},{""x"":1346,""y"":368,""dx"":-105,""dy"":87,""t"":5478},{""x"":1297,""y"":344,""dx"":-154,""dy"":63,""t"":5512},{""x"":1296,""y"":321,""dx"":-155,""dy"":40,""t"":5546},{""x"":1250,""y"":352,""dx"":-201,""dy"":71,""t"":5580},{""x"":1272,""y"":397,""dx"":-179,""dy"":116,""t"":5613},{""x"":1308,""y"":403,""dx"":-143,""dy"":122,""t"":5648},{""x"":1288,""y"":402,""dx"":-163,""dy"":121,""t"":5681},{""x"":1299,""y"":402,""dx"":-152,""dy"":121,""t"":5715},{""x"":1340,""y"":495,""dx"":-111,""dy"":214,""t"":5749},{""x"":1288,""y"":532,""dx"":-163,""dy"":251,""t"":5784},{""x"":1298,""y"":533,""dx"":-153,""dy"":252,""t"":5818},{""x"":1308,""y"":547,""dx"":-143,""dy"":266,""t"":5852},{""x"":1317,""y"":452,""dx"":-134,""dy"":171,""t"":5886},{""x"":1321,""y"":409,""dx"":-130,""dy"":128,""t"":5921},{""x"":1348,""y"":412,""dx"":-103,""dy"":131,""t"":5954},{""x"":1340,""y"":395,""dx"":-111,""dy"":114,""t"":5988}],[{""x"":868,""y"":582,""dx"":-103,""dy"":31,""t"":7041},{""x"":780,""y"":618,""dx"":-191,""dy"":67,""t"":7076},{""x"":743,""y"":635,""dx"":-228,""dy"":84,""t"":7109},{""x"":733,""y"":707,""dx"":-238,""dy"":156,""t"":7144},{""x"":757,""y"":695,""dx"":-214,""dy"":144,""t"":7177},{""x"":780,""y"":706,""dx"":-191,""dy"":155,""t"":7212},{""x"":822,""y"":723,""dx"":-149,""dy"":172,""t"":7245},{""x"":846,""y"":675,""dx"":-125,""dy"":124,""t"":7279},{""x"":866,""y"":690,""dx"":-105,""dy"":139,""t"":7313},{""x"":881,""y"":687,""dx"":-90,""dy"":136,""t"":7348},{""x"":921,""y"":696,""dx"":-50,""dy"":145,""t"":7381},{""x"":937,""y"":700,""dx"":-34,""dy"":149,""t"":7415},{""x"":938,""y"":698,""dx"":-33,""dy"":147,""t"":7449},{""x"":969,""y"":655,""dx"":-2,""dy"":104,""t"":7483},{""x"":967,""y"":665,""dx"":-4,""dy"":114,""t"":7518},{""x"":1000,""y"":605,""dx"":29,""dy"":54,""t"":7551},{""x"":995,""y"":589,""dx"":24,""dy"":38,""t"":7585},{""x"":965,""y"":535,""dx"":-6,""dy"":-16,""t"":7619},{""x"":969,""y"":534,""dx"":-2,""dy"":-17,""t"":7654},{""x"":969,""y"":524,""dx"":-2,""dy"":-27,""t"":7688},{""x"":1004,""y"":555,""dx"":33,""dy"":4,""t"":7721},{""x"":998,""y"":590,""dx"":27,""dy"":39,""t"":7755},{""x"":996,""y"":591,""dx"":25,""dy"":40,""t"":7790},{""x"":996,""y"":586,""dx"":25,""dy"":35,""t"":7824},{""x"":1025,""y"":582,""dx"":54,""dy"":31,""t"":7857},{""x"":1019,""y"":578,""dx"":48,""dy"":27,""t"":7893},{""x"":1018,""y"":553,""dx"":47,""dy"":2,""t"":7926},{""x"":1003,""y"":556,""dx"":32,""dy"":5,""t"":7960},{""x"":985,""y"":555,""dx"":14,""dy"":4,""t"":7994},{""x"":966,""y"":532,""dx"":-5,""dy"":-19,""t"":8028},{""x"":963,""y"":501,""dx"":-8,""dy"":-50,""t"":8062},{""x"":957,""y"":495,""dx"":-14,""dy"":-56,""t"":8095},{""x"":962,""y"":460,""dx"":-9,""dy"":-91,""t"":8131},{""x"":973,""y"":487,""dx"":2,""dy"":-64,""t"":8163},{""x"":954,""y"":518,""dx"":-17,""dy"":-33,""t"":8197},{""x"":940,""y"":522,""dx"":-31,""dy"":-29,""t"":8232},{""x"":961,""y"":540,""dx"":-10,""dy"":-11,""t"":8266},{""x"":959,""y"":525,""dx"":-12,""dy"":-26,""t"":8301},{""x"":991,""y"":548,""dx"":20,""dy"":-3,""t"":8334},{""x"":1020,""y"":556,""dx"":49,""dy"":5,""t"":8366},{""x"":1042,""y"":555,""dx"":71,""dy"":4,""t"":8402},{""x"":1027,""y"":561,""dx"":56,""dy"":10,""t"":8435},{""x"":1046,""y"":570,""dx"":75,""dy"":19,""t"":8470},{""x"":1034,""y"":579,""dx"":63,""dy"":28,""t"":8504},{""x"":1026,""y"":560,""dx"":55,""dy"":9,""t"":8538},{""x"":1020,""y"":530,""dx"":49,""dy"":-21,""t"":8571},{""x"":1026,""y"":515,""dx"":55,""dy"":-36,""t"":8605},{""x"":999,""y"":514,""dx"":28,""dy"":-37,""t"":8639},{""x"":1008,""y"":482,""dx"":37,""dy"":-69,""t"":8673},{""x"":1002,""y"":488,""dx"":31,""dy"":-63,""t"":8708},{""x"":984,""y"":496,""dx"":13,""dy"":-55,""t"":8741},{""x"":976,""y"":525,""dx"":5,""dy"":-26,""t"":8777},{""x"":954,""y"":515,""dx"":-17,""dy"":-36,""t"":8809},{""x"":1001,""y"":532,""dx"":30,""dy"":-19,""t"":8843},{""x"":966,""y"":531,""dx"":-5,""dy"":-20,""t"":8879},{""x"":974,""y"":572,""dx"":3,""dy"":21,""t"":8912},{""x"":969,""y"":570,""dx"":-2,""dy"":19,""t"":8945},{""x"":975,""y"":575,""dx"":4,""dy"":24,""t"":8979},{""x"":967,""y"":593,""dx"":-4,""dy"":42,""t"":9014}],[{""x"":604,""y"":845,""dx"":113,""dy"":24,""t"":10034},{""x"":576,""y"":857,""dx"":85,""dy"":36,""t"":10068},{""x"":542,""y"":835,""dx"":51,""dy"":14,""t"":10102},{""x"":550,""y"":792,""dx"":59,""dy"":-29,""t"":10137},{""x"":535,""y"":769,""dx"":44,""dy"":-52,""t"":10170},{""x"":548,""y"":789,""dx"":57,""dy"":-32,""t"":10204},{""x"":542,""y"":772,""dx"":51,""dy"":-49,""t"":10238},{""x"":502,""y"":759,""dx"":11,""dy"":-62,""t"":10271},{""x"":509,""y"":782,""dx"":18,""dy"":-39,""t"":10305},{""x"":515,""y"":803,""dx"":24,""dy"":-18,""t"":10338},{""x"":530,""y"":816,""dx"":39,""dy"":-5,""t"":10374},{""x"":538,""y"":780,""dx"":47,""dy"":-41,""t"":10408},{""x"":565,""y"":759,""dx"":74,""dy"":-62,""t"":10443},{""x"":542,""y"":758,""dx"":51,""dy"":-63,""t"":10476},{""x"":553,""y"":750,""dx"":62,""dy"":-71,""t"":10510},{""x"":558,""y"":717,""dx"":67,""dy"":-104,""t"":10544},{""x"":536,""y"":694,""dx"":45,""dy"":-127,""t"":10578},{""x"":600,""y"":674,""dx"":109,""dy"":-147,""t"":10611},{""x"":606,""y"":707,""dx"":115,""dy"":-114,""t"":10645},{""x"":597,""y"":735,""dx"":106,""dy"":-86,""t"":10679},{""x"":577,""y"":780,""dx"":86,""dy"":-41,""t"":10713},{""x"":622,""y"":777,""dx"":131,""dy"":-44,""t"":10748},{""x"":672,""y"":763,""dx"":181,""dy"":-58,""t"":10781},{""x"":695,""y"":763,""dx"":204,""dy"":-58,""t"":10816},{""x"":670,""y"":762,""dx"":179,""dy"":-59,""t"":10849},{""x"":680,""y"":740,""dx"":189,""dy"":-81,""t"":10884},{""x"":682,""y"":730,""dx"":191,""dy"":-91,""t"":10918},{""x"":667,""y"":762,""dx"":176,""dy"":-59,""t"":10951},{""x"":611,""y"":728,""dx"":120,""dy"":-93,""t"":10986},{""x"":555,""y"":743,""dx"":64,""dy"":-78,""t"":11019},{""x"":512,""y"":724,""dx"":21,""dy"":-97,""t"":11054},{""x"":501,""y"":753,""dx"":10,""dy"":-68,""t"":11088},{""x"":458,""y"":704,""dx"":-33,""dy"":-117,""t"":11122},{""x"":454,""y"":747,""dx"":-37,""dy"":-74,""t"":11155},{""x"":457,""y"":754,""dx"":-34,""dy"":-67,""t"":11189},{""x"":451,""y"":758,""dx"":-40,""dy"":-63,""t"":11223},{""x"":460,""y"":734,""dx"":-31,""dy"":-87,""t"":11258},{""x"":459,""y"":704,""dx"":-32,""dy"":-117,""t"":11293},{""x"":385,""y"":640,""dx"":-106,""dy"":-181,""t"":11326},{""x"":364,""y"":646,""dx"":-127,""dy"":-175,""t"":11360},{""x"":393,""y"":638,""dx"":-98,""dy"":-183,""t"":11394},{""x"":397,""y"":662,""dx"":-94,""dy"":-159,""t"":11428},{""x"":405,""y"":656,""dx"":-86,""dy"":-165,""t"":11461},{""x"":407,""y"":681,""dx"":-84,""dy"":-140,""t"":11496},{""x"":407,""y"":720,""dx"":-84,""dy"":-101,""t"":11528},{""x"":461,""y"":746,""dx"":-30,""dy"":-75,""t"":11564},{""x"":437,""y"":723,""dx"":-54,""dy"":-98,""t"":11597},{""x"":452,""y"":729,""dx"":-39,""dy"":-92,""t"":11631},{""x"":466,""y"":721,""dx"":-25,""dy"":-100,""t"":11665},{""x"":455,""y"":724,""dx"":-36,""dy"":-97,""t"":11700},{""x"":464,""y"":710,""dx"":-27,""dy"":-111,""t"":11734},{""x"":494,""y"":719,""dx"":3,""dy"":-102,""t"":11768},{""x"":478,""y"":722,""dx"":-13,""dy"":-99,""t"":11801},{""x"":490,""y"":735,""dx"":-1,""dy"":-86,""t"":11836},{""x"":539,""y"":724,""dx"":48,""dy"":-97,""t"":11870},{""x"":515,""y"":738,""dx"":24,""dy"":-83,""t"":11903},{""x"":515,""y"":687,""dx"":24,""dy"":-134,""t"":11936},{""x"":512,""y"":691,""dx"":21,""dy"":-130,""t"":11972},{""x"":473,""y"":704,""dx"":-18,""dy"":-117,""t"":12006},{""x"":479,""y"":717,""dx"":-12,""dy"":-104,""t"":12040}],[{""x"":1217,""y"":696,""dx"":-234,""dy"":-125,""t"":13060},{""x"":1200,""y"":706,""dx"":-251,""dy"":-115,""t"":13094},{""x"":1194,""y"":720,""dx"":-257,""dy"":-101,""t"":13127},{""x"":1234,""y"":740,""dx"":-217,""dy"":-81,""t"":13162},{""x"":1267,""y"":744,""dx"":-184,""dy"":-77,""t"":13196},{""x"":1261,""y"":757,""dx"":-190,""dy"":-64,""t"":13231},{""x"":1262,""y"":785,""dx"":-189,""dy"":-36,""t"":13264},{""x"":1270,""y"":766,""dx"":-181,""dy"":-55,""t"":13297},{""x"":1277,""y"":730,""dx"":-174,""dy"":-91,""t"":13331},{""x"":1281,""y"":706,""dx"":-170,""dy"":-115,""t"":13366},{""x"":1275,""y"":716,""dx"":-176,""dy"":-105,""t"":13400},{""x"":1270,""y"":727,""dx"":-181,""dy"":-94,""t"":13433},{""x"":1286,""y"":754,""dx"":-165,""dy"":-67,""t"":13468},{""x"":1299,""y"":778,""dx"":-152,""dy"":-43,""t"":13499},{""x"":1306,""y"":782,""dx"":-145,""dy"":-39,""t"":13537},{""x"":1304,""y"":746,""dx"":-147,""dy"":-75,""t"":13569},{""x"":1286,""y"":750,""dx"":-165,""dy"":-71,""t"":13604},{""x"":1292,""y"":718,""dx"":-159,""dy"":-103,""t"":13638},{""x"":1291,""y"":756,""dx"":-160,""dy"":-65,""t"":13672},{""x"":1315,""y"":758,""dx"":-136,""dy"":-63,""t"":13705},{""x"":1338,""y"":763,""dx"":-113,""dy"":-58,""t"":13740},{""x"":1299,""y"":785,""dx"":-152,""dy"":-36,""t"":13774},{""x"":1330,""y"":766,""dx"":-121,""dy"":-55,""t"":13808},{""x"":1339,""y"":784,""dx"":-112,""dy"":-37,""t"":13842},{""x"":1353,""y"":745,""dx"":-98,""dy"":-76,""t"":13875},{""x"":1365,""y"":712,""dx"":-86,""dy"":-109,""t"":13907},{""x"":1322,""y"":717,""dx"":-129,""dy"":-104,""t"":13945},{""x"":1268,""y"":725,""dx"":-183,""dy"":-96,""t"":13978},{""x"":1243,""y"":736,""dx"":-208,""dy"":-85,""t"":14011},{""x"":1272,""y"":772,""dx"":-179,""dy"":-49,""t"":14058},{""x"":1267,""y"":796,""dx"":-184,""dy"":-25,""t"":14104},{""x"":1251,""y"":781,""dx"":-200,""dy"":-40,""t"":14116},{""x"":1241,""y"":762,""dx"":-210,""dy"":-59,""t"":14147},{""x"":1243,""y"":792,""dx"":-208,""dy"":-29,""t"":14182},{""x"":1259,""y"":788,""dx"":-192,""dy"":-33,""t"":14215},{""x"":1291,""y"":775,""dx"":-160,""dy"":-46,""t"":14249},{""x"":1283,""y"":750,""dx"":-168,""dy"":-71,""t"":14284},{""x"":1312,""y"":747,""dx"":-139,""dy"":-74,""t"":14318},{""x"":1329,""y"":737,""dx"":-122,""dy"":-84,""t"":14351},{""x"":1324,""y"":747,""dx"":-127,""dy"":-74,""t"":14385},{""x"":1267,""y"":741,""dx"":-184,""dy"":-80,""t"":14420},{""x"":1318,""y"":721,""dx"":-133,""dy"":-100,""t"":14454},{""x"":1294,""y"":745,""dx"":-157,""dy"":-76,""t"":14488},{""x"":1279,""y"":771,""dx"":-172,""dy"":-50,""t"":14522},{""x"":1288,""y"":722,""dx"":-163,""dy"":-99,""t"":14555},{""x"":1307,""y"":732,""dx"":-144,""dy"":-89,""t"":14590},{""x"":1277,""y"":719,""dx"":-174,""dy"":-102,""t"":14625},{""x"":1257,""y"":735,""dx"":-194,""dy"":-86,""t"":14659},{""x"":1275,""y"":753,""dx"":-176,""dy"":-68,""t"":14691},{""x"":1241,""y"":736,""dx"":-210,""dy"":-85,""t"":14726},{""x"":1236,""y"":779,""dx"":-215,""dy"":-42,""t"":14759},{""x"":1203,""y"":750,""dx"":-248,""dy"":-71,""t"":14794},{""x"":1204,""y"":790,""dx"":-247,""dy"":-31,""t"":14828},{""x"":1210,""y"":758,""dx"":-241,""dy"":-63,""t"":14861},{""x"":1221,""y"":808,""dx"":-230,""dy"":-13,""t"":14896},{""x"":1225,""y"":818,""dx"":-226,""dy"":-3,""t"":14929},{""x"":1222,""y"":779,""dx"":-229,""dy"":-42,""t"":14963},{""x"":1215,""y"":778,""dx"":-236,""dy"":-43,""t"":14998},{""x"":1223,""y"":799,""dx"":-228,""dy"":-22,""t"":15032},{""x"":1214,""y"":811,""dx"":-237,""dy"":-10,""t"":15063}]]","[65,66.10169491525424,89.83050847457628,90,55.00000000000001]","[{""x"":-61,""y"":151.03333333333333,""r"":113.26301113887376},{""x"":-156.45762711864407,""y"":97.89830508474576,""r"":46.62598499013092},{""x"":-15.203389830508474,""y"":25.47457627118644,""r"":72.11052355245717},{""x"":29.316666666666666,""y"":-83.46666666666667,""r"":99.0341790994701},{""x"":-179.46666666666667,""y"":-66.66666666666667,""r"":61.71012136013343}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]",29.42,validate,recalibration,,,,,,,,,
,html-keyboard-response,14,120135,0.0-6.0-0.0,,,,,6295, ,,"<p>识别实验（两个刺激物）：每个试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，500毫秒的空白间隔后，会呈现一个两个项目的阵列。</p> <p>实验要求：记忆单个项目，并在多个项目阵列中快速找到，左边按数字键盘的 "" 4 "" ,右边按 "" 6 "" ,不存在或者不记得的选择 "" 5 ""。</p><p>按""space""键继续。</p>",,,,,,,,,,,,,,,,,
,html-keyboard-response,15,121279,0.0-6.0-1.0,,,,,641, ,,<p>要求：记忆项目的形状。</p><p>按" "键继续，实验开始。</p>,,,,,,,,,,,,,,,,,
,canvas-keyboard-response,16,122289,0.0-6.0-2.0-0.0,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,17,122399,0.0-6.0-2.0-1.0,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,18,124408,0.0-6.0-2.0-2.0,,,,,501,4,,"[""circle"",""triangle_1""]",,,,,,,,,,,"[{""x"":972,""y"":580,""t"":4},{""x"":946,""y"":623,""t"":38},{""x"":949,""y"":674,""t"":72},{""x"":919,""y"":693,""t"":105},{""x"":902,""y"":697,""t"":141},{""x"":890,""y"":698,""t"":172},{""x"":848,""y"":692,""t"":208},{""x"":851,""y"":691,""t"":243},{""x"":855,""y"":718,""t"":276},{""x"":852,""y"":748,""t"":309},{""x"":728,""y"":734,""t"":344},{""x"":683,""y"":754,""t"":378},{""x"":665,""y"":709,""t"":411},{""x"":665,""y"":681,""t"":446},{""x"":620,""y"":677,""t"":479}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,circle,4,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
,canvas-keyboard-response,19,125417,0.0-6.0-2.0-0.1,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,20,125524,0.0-6.0-2.0-1.1,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
,canvas-keyboard-response,21,127470,0.0-6.0-2.0-2.1,,,,,428,4,,"[""triangle_1"",""rect""]",,,,,,,,,,,"[{""x"":671,""y"":681,""t"":3},{""x"":725,""y"":678,""t"":38},{""x"":760,""y"":693,""t"":72},{""x"":744,""y"":697,""t"":105},{""x"":746,""y"":689,""t"":140},{""x"":779,""y"":685,""t"":174},{""x"":806,""y"":682,""t"":205},{""x"":821,""y"":660,""t"":242},{""x"":840,""y"":643,""t"":276},{""x"":852,""y"":638,""t"":311},{""x"":839,""y"":639,""t"":344},{""x"":801,""y"":594,""t"":378}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,triangle_1,4,TRUE,"[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,22,128476,0.0-6.0-2.0-0.2,,,,,null,null,,,,,,,,,recognition,,"[""4"",""4"",""5"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6"",""5"",""5"",""6"",""5"",""6"",""4"",""4"",""5"",""4"",""5"",""5"",""6"",""4"",""5"",""6"",""6"",""4"",""4"",""6"",""4"",""5"",""5"",""6"",""6""]",1500,,,,,,,
