"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","10","56834","0.0-5.0-1.0-0.0","","","","","null","null","","","","","","","","","recall","[""1"",""9"",""9"",""4"",""4"",""9"",""3"",""7"",""1"",""3"",""3"",""1"",""1"",""6"",""3"",""3"",""1"",""9"",""4"",""9"",""9"",""3"",""6"",""7"",""4"",""1"",""7"",""7"",""6"",""6"",""4"",""7"",""7"",""4"",""6"",""6""]","1500","shape","6","","","","","",""
"","canvas-keyboard-response","11","58845","0.0-5.0-1.0-1.0","","","","","null","null","","","[""star"",""circle"",""triangle"",""diamond"",""rect"",""hexagram""]","","","","","","","","","","","[{""x"":745,""y"":490,""t"":1},{""x"":699,""y"":530,""t"":40},{""x"":730,""y"":563,""t"":75},{""x"":696,""y"":599,""t"":103},{""x"":708,""y"":626,""t"":140},{""x"":796,""y"":645,""t"":177},{""x"":760,""y"":658,""t"":206},{""x"":778,""y"":646,""t"":252},{""x"":715,""y"":652,""t"":279},{""x"":688,""y"":650,""t"":313},{""x"":676,""y"":627,""t"":342},{""x"":647,""y"":644,""t"":386},{""x"":624,""y"":658,""t"":413},{""x"":639,""y"":632,""t"":449},{""x"":619,""y"":642,""t"":482},{""x"":603,""y"":651,""t"":512},{""x"":585,""y"":662,""t"":546},{""x"":577,""y"":668,""t"":590},{""x"":580,""y"":697,""t"":618},{""x"":581,""y"":706,""t"":647},{""x"":594,""y"":702,""t"":685},{""x"":593,""y"":699,""t"":722},{""x"":592,""y"":695,""t"":749},{""x"":585,""y"":686,""t"":786},{""x"":562,""y"":669,""t"":817},{""x"":543,""y"":670,""t"":861},{""x"":540,""y"":631,""t"":889},{""x"":500,""y"":614,""t"":921},{""x"":467,""y"":600,""t"":952},{""x"":476,""y"":570,""t"":999},{""x"":491,""y"":553,""t"":1027},{""x"":498,""y"":543,""t"":1057},{""x"":480,""y"":550,""t"":1090},{""x"":488,""y"":548,""t"":1133},{""x"":471,""y"":567,""t"":1160},{""x"":446,""y"":575,""t"":1194},{""x"":456,""y"":544,""t"":1225},{""x"":490,""y"":521,""t"":1273},{""x"":517,""y"":488,""t"":1301},{""x"":558,""y"":455,""t"":1334},{""x"":561,""y"":429,""t"":1362},{""x"":609,""y"":405,""t"":1411},{""x"":617,""y"":383,""t"":1431},{""x"":676,""y"":373,""t"":1465},{""x"":792,""y"":367,""t"":1498},{""x"":846,""y"":372,""t"":1547},{""x"":934,""y"":372,""t"":1572},{""x"":966,""y"":359,""t"":1601},{""x"":1030,""y"":373,""t"":1636},{""x"":1050,""y"":372,""t"":1674},{""x"":1110,""y"":354,""t"":1704},{""x"":1142,""y"":370,""t"":1737},{""x"":1176,""y"":374,""t"":1770},{""x"":1168,""y"":381,""t"":1819},{""x"":1164,""y"":381,""t"":1839},{""x"":1197,""y"":405,""t"":1874},{""x"":1206,""y"":425,""t"":1906},{""x"":1234,""y"":435,""t"":1946},{""x"":1196,""y"":450,""t"":1977}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":92,""height"":92,""top"":119.1923788646684,""right"":746,""bottom"":211.1923788646684,""left"":654},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":92.37604307034013,""height"":80,""top"":644.8076211353316,""right"":446.18802153517004,""bottom"":724.8076211353316,""left"":353.81197846482996}]","","",""
"","canvas-keyboard-response","12","61347","0.0-5.0-1.0-2.0","","","","","982","1","","","","","","","","","","","","","","","","","true","hexagram","1"
"","canvas-keyboard-response","13","62376","0.0-5.0-1.0-0.1","","","","","null","null","","","","","","","","","recall","[""1"",""9"",""9"",""4"",""4"",""9"",""3"",""7"",""1"",""3"",""3"",""1"",""1"",""6"",""3"",""3"",""1"",""9"",""4"",""9"",""9"",""3"",""6"",""7"",""4"",""1"",""7"",""7"",""6"",""6"",""4"",""7"",""7"",""4"",""6"",""6""]","1500","shape","6","","","","","",""
"","canvas-keyboard-response","14","64383","0.0-5.0-1.0-1.1","","","","","null","null","","","[""hexagram"",""diamond"",""triangle"",""rect"",""star"",""circle""]","","","","","","","","","","","[{""x"":1035,""y"":515,""t"":2},{""x"":926,""y"":581,""t"":43},{""x"":831,""y"":625,""t"":71},{""x"":736,""y"":656,""t"":106},{""x"":659,""y"":678,""t"":139},{""x"":599,""y"":678,""t"":184},{""x"":550,""y"":665,""t"":210},{""x"":513,""y"":668,""t"":244},{""x"":530,""y"":674,""t"":274},{""x"":533,""y"":685,""t"":311},{""x"":517,""y"":707,""t"":346},{""x"":517,""y"":697,""t"":377},{""x"":553,""y"":684,""t"":410},{""x"":550,""y"":698,""t"":454},{""x"":564,""y"":693,""t"":481},{""x"":554,""y"":694,""t"":514},{""x"":538,""y"":677,""t"":546},{""x"":524,""y"":664,""t"":580},{""x"":507,""y"":648,""t"":618},{""x"":504,""y"":625,""t"":650},{""x"":493,""y"":610,""t"":681},{""x"":514,""y"":589,""t"":726},{""x"":524,""y"":550,""t"":754},{""x"":530,""y"":544,""t"":786},{""x"":515,""y"":541,""t"":818},{""x"":527,""y"":545,""t"":863},{""x"":523,""y"":543,""t"":892},{""x"":520,""y"":541,""t"":921},{""x"":536,""y"":520,""t"":954},{""x"":537,""y"":521,""t"":999},{""x"":528,""y"":536,""t"":1026},{""x"":547,""y"":529,""t"":1058},{""x"":555,""y"":546,""t"":1091},{""x"":579,""y"":535,""t"":1125},{""x"":602,""y"":492,""t"":1162},{""x"":621,""y"":467,""t"":1195},{""x"":644,""y"":460,""t"":1226},{""x"":642,""y"":422,""t"":1272},{""x"":648,""y"":385,""t"":1300},{""x"":652,""y"":355,""t"":1328},{""x"":694,""y"":347,""t"":1370},{""x"":745,""y"":333,""t"":1397},{""x"":769,""y"":321,""t"":1434},{""x"":869,""y"":346,""t"":1466},{""x"":967,""y"":359,""t"":1498},{""x"":1064,""y"":378,""t"":1542},{""x"":1063,""y"":394,""t"":1570},{""x"":1101,""y"":401,""t"":1599},{""x"":1102,""y"":417,""t"":1650},{""x"":1098,""y"":431,""t"":1669},{""x"":1118,""y"":435,""t"":1713},{""x"":1133,""y"":438,""t"":1740},{""x"":1139,""y"":435,""t"":1771},{""x"":1173,""y"":446,""t"":1810},{""x"":1196,""y"":476,""t"":1842},{""x"":1169,""y"":494,""t"":1874},{""x"":1201,""y"":499,""t"":1906},{""x"":1215,""y"":521,""t"":1953}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":400,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":450,""bottom"":215.1923788646684,""left"":350},{""x"":700,""y"":165.1923788646684,""width"":92,""height"":92,""top"":119.1923788646684,""right"":746,""bottom"":211.1923788646684,""left"":654},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":750,""bottom"":734.8076211353316,""left"":650},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","15","67138","0.0-5.0-1.0-2.1","","","","","1233","9","","","","","","","","","","","","","","","","","true","triangle","9"
"","canvas-keyboard-response","16","68168","0.0-5.0-1.0-0.2","","","","","null","null","","","","","","","","","recall","[""1"",""9"",""9"",""4"",""4"",""9"",""3"",""7"",""1"",""3"",""3"",""1"",""1"",""6"",""3"",""3"",""1"",""9"",""4"",""9"",""9"",""3"",""6"",""7"",""4"",""1"",""7"",""7"",""6"",""6"",""4"",""7"",""7"",""4"",""6"",""6""]","1500","shape","6","","","","","",""
"","canvas-keyboard-response","17","70180","0.0-5.0-1.0-1.2","","","","","null","null","","","[""diamond"",""star"",""circle"",""hexagram"",""rect"",""triangle""]","","","","","","","","","","","[{""x"":1072,""y"":606,""t"":1},{""x"":962,""y"":637,""t"":43},{""x"":831,""y"":672,""t"":71},{""x"":744,""y"":704,""t"":105},{""x"":695,""y"":696,""t"":141},{""x"":650,""y"":708,""t"":174},{""x"":645,""y"":698,""t"":205},{""x"":612,""y"":681,""t"":248},{""x"":586,""y"":696,""t"":278},{""x"":576,""y"":711,""t"":310},{""x"":547,""y"":736,""t"":342},{""x"":515,""y"":715,""t"":388},{""x"":497,""y"":733,""t"":410},{""x"":503,""y"":722,""t"":454},{""x"":498,""y"":730,""t"":484},{""x"":512,""y"":726,""t"":518},{""x"":504,""y"":721,""t"":546},{""x"":533,""y"":727,""t"":591},{""x"":533,""y"":728,""t"":619},{""x"":536,""y"":724,""t"":653},{""x"":537,""y"":707,""t"":686},{""x"":542,""y"":666,""t"":719},{""x"":553,""y"":644,""t"":750},{""x"":563,""y"":598,""t"":799},{""x"":568,""y"":591,""t"":818},{""x"":584,""y"":558,""t"":857},{""x"":605,""y"":533,""t"":886},{""x"":585,""y"":532,""t"":934},{""x"":579,""y"":541,""t"":953},{""x"":650,""y"":534,""t"":1001},{""x"":666,""y"":526,""t"":1028},{""x"":677,""y"":506,""t"":1061},{""x"":751,""y"":474,""t"":1089},{""x"":761,""y"":467,""t"":1129},{""x"":772,""y"":445,""t"":1159},{""x"":783,""y"":420,""t"":1198},{""x"":786,""y"":413,""t"":1225},{""x"":771,""y"":400,""t"":1263},{""x"":760,""y"":392,""t"":1293},{""x"":755,""y"":403,""t"":1338},{""x"":817,""y"":387,""t"":1365},{""x"":908,""y"":399,""t"":1398},{""x"":939,""y"":397,""t"":1429},{""x"":971,""y"":425,""t"":1478},{""x"":982,""y"":438,""t"":1497},{""x"":1053,""y"":444,""t"":1541},{""x"":1101,""y"":454,""t"":1565},{""x"":1086,""y"":465,""t"":1609},{""x"":1128,""y"":485,""t"":1634},{""x"":1108,""y"":515,""t"":1673},{""x"":1109,""y"":531,""t"":1706},{""x"":1138,""y"":546,""t"":1742},{""x"":1147,""y"":544,""t"":1773},{""x"":1137,""y"":552,""t"":1806},{""x"":1150,""y"":549,""t"":1837},{""x"":1164,""y"":559,""t"":1881},{""x"":1171,""y"":555,""t"":1909},{""x"":1189,""y"":561,""t"":1942},{""x"":1180,""y"":568,""t"":1973}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":400,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":450,""bottom"":215.1923788646684,""left"":350},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":92,""height"":92,""top"":638.8076211353316,""right"":446,""bottom"":730.8076211353316,""left"":354}]","","",""
"","canvas-keyboard-response","18","73210","0.0-5.0-1.0-2.2","","","","","1505","9","","","","","","","","","","","","","","","","","true","circle","9"
"","canvas-keyboard-response","19","74236","0.0-5.0-1.0-0.3","","","","","null","null","","","","","","","","","recall","[""1"",""9"",""9"",""4"",""4"",""9"",""3"",""7"",""1"",""3"",""3"",""1"",""1"",""6"",""3"",""3"",""1"",""9"",""4"",""9"",""9"",""3"",""6"",""7"",""4"",""1"",""7"",""7"",""6"",""6"",""4"",""7"",""7"",""4"",""6"",""6""]","1500","shape","6","","","","","",""
"","canvas-keyboard-response","20","76255","0.0-5.0-1.0-1.3","","","","","null","null","","","[""triangle"",""circle"",""rect"",""star"",""diamond"",""hexagram""]","","","","","","","","","","","[{""x"":1081,""y"":580,""t"":2},{""x"":994,""y"":595,""t"":35},{""x"":948,""y"":570,""t"":75},{""x"":851,""y"":600,""t"":111},{""x"":857,""y"":629,""t"":140},{""x"":806,""y"":616,""t"":175},{""x"":751,""y"":645,""t"":207},{""x"":700,""y"":663,""t"":257},{""x"":653,""y"":663,""t"":276},{""x"":618,""y"":657,""t"":310},{""x"":621,""y"":636,""t"":343},{""x"":581,""y"":641,""t"":385},{""x"":573,""y"":656,""t"":413},{""x"":579,""y"":638,""t"":447},{""x"":621,""y"":629,""t"":478},{""x"":591,""y"":646,""t"":526},{""x"":566,""y"":661,""t"":545},{""x"":542,""y"":662,""t"":593},{""x"":545,""y"":663,""t"":620},{""x"":555,""y"":676,""t"":648},{""x"":526,""y"":681,""t"":688},{""x"":523,""y"":663,""t"":718},{""x"":538,""y"":642,""t"":750},{""x"":531,""y"":634,""t"":796},{""x"":495,""y"":635,""t"":821},{""x"":507,""y"":591,""t"":855},{""x"":504,""y"":590,""t"":887},{""x"":504,""y"":570,""t"":932},{""x"":509,""y"":560,""t"":959},{""x"":518,""y"":580,""t"":988},{""x"":560,""y"":558,""t"":1023},{""x"":595,""y"":533,""t"":1062},{""x"":592,""y"":516,""t"":1090},{""x"":615,""y"":488,""t"":1132},{""x"":622,""y"":470,""t"":1159},{""x"":638,""y"":467,""t"":1199},{""x"":639,""y"":476,""t"":1227},{""x"":628,""y"":457,""t"":1262},{""x"":635,""y"":453,""t"":1295},{""x"":721,""y"":455,""t"":1339},{""x"":858,""y"":458,""t"":1363},{""x"":972,""y"":452,""t"":1401},{""x"":1047,""y"":453,""t"":1430},{""x"":1059,""y"":447,""t"":1481},{""x"":1062,""y"":443,""t"":1503},{""x"":1126,""y"":432,""t"":1533},{""x"":1122,""y"":443,""t"":1566},{""x"":1092,""y"":443,""t"":1617},{""x"":1063,""y"":443,""t"":1636},{""x"":1078,""y"":455,""t"":1672},{""x"":1081,""y"":451,""t"":1703},{""x"":1048,""y"":454,""t"":1749},{""x"":1018,""y"":457,""t"":1773},{""x"":1057,""y"":473,""t"":1807},{""x"":1081,""y"":485,""t"":1839},{""x"":1062,""y"":484,""t"":1878},{""x"":1104,""y"":496,""t"":1905},{""x"":1112,""y"":496,""t"":1941},{""x"":1126,""y"":519,""t"":1985}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":700,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":750,""bottom"":734.8076211353316,""left"":650},{""x"":400,""y"":684.8076211353316,""width"":92.37604307034013,""height"":80,""top"":644.8076211353316,""right"":446.18802153517004,""bottom"":724.8076211353316,""left"":353.81197846482996}]","","",""
"","canvas-keyboard-response","21","78750","0.0-5.0-1.0-2.3","","","","","973","4","","","","","","","","","","","","","","","","","true","triangle","4"
"","canvas-keyboard-response","22","79780","0.0-5.0-1.0-0.4","","","","","null","null","","","","","","","","","recall","[""1"",""9"",""9"",""4"",""4"",""9"",""3"",""7"",""1"",""3"",""3"",""1"",""1"",""6"",""3"",""3"",""1"",""9"",""4"",""9"",""9"",""3"",""6"",""7"",""4"",""1"",""7"",""7"",""6"",""6"",""4"",""7"",""7"",""4"",""6"",""6""]","1500","shape","6","","","","","",""
"","canvas-keyboard-response","23","81786","0.0-5.0-1.0-1.4","","","","","null","null","","","[""rect"",""star"",""diamond"",""circle"",""hexagram"",""triangle""]","","","","","","","","","","","[{""x"":1055,""y"":549,""t"":1},{""x"":934,""y"":603,""t"":40},{""x"":841,""y"":642,""t"":71},{""x"":771,""y"":679,""t"":105},{""x"":704,""y"":709,""t"":154},{""x"":661,""y"":734,""t"":171},{""x"":635,""y"":757,""t"":215},{""x"":614,""y"":749,""t"":240},{""x"":550,""y"":784,""t"":283},{""x"":536,""y"":765,""t"":313},{""x"":481,""y"":754,""t"":345},{""x"":470,""y"":751,""t"":377},{""x"":479,""y"":739,""t"":417},{""x"":470,""y"":705,""t"":449},{""x"":465,""y"":686,""t"":480},{""x"":475,""y"":662,""t"":513},{""x"":449,""y"":647,""t"":552},{""x"":433,""y"":616,""t"":583},{""x"":488,""y"":571,""t"":617},{""x"":521,""y"":545,""t"":648},{""x"":528,""y"":534,""t"":700},{""x"":580,""y"":518,""t"":717},{""x"":590,""y"":497,""t"":752},{""x"":612,""y"":444,""t"":784},{""x"":628,""y"":422,""t"":828},{""x"":665,""y"":409,""t"":856},{""x"":700,""y"":394,""t"":888},{""x"":749,""y"":383,""t"":920},{""x"":725,""y"":368,""t"":972},{""x"":763,""y"":365,""t"":989},{""x"":881,""y"":369,""t"":1025},{""x"":976,""y"":384,""t"":1055},{""x"":1018,""y"":404,""t"":1108},{""x"":1032,""y"":407,""t"":1123},{""x"":1097,""y"":427,""t"":1161},{""x"":1118,""y"":445,""t"":1193},{""x"":1116,""y"":472,""t"":1238},{""x"":1165,""y"":493,""t"":1266},{""x"":1182,""y"":524,""t"":1295},{""x"":1170,""y"":520,""t"":1336},{""x"":1211,""y"":565,""t"":1365},{""x"":1203,""y"":601,""t"":1402},{""x"":1234,""y"":621,""t"":1432},{""x"":1236,""y"":624,""t"":1465},{""x"":1237,""y"":625,""t"":1512},{""x"":1223,""y"":622,""t"":1538},{""x"":1203,""y"":618,""t"":1569},{""x"":1172,""y"":618,""t"":1602},{""x"":1165,""y"":609,""t"":1641},{""x"":1155,""y"":607,""t"":1673},{""x"":1114,""y"":634,""t"":1705},{""x"":1060,""y"":639,""t"":1736},{""x"":1054,""y"":632,""t"":1781},{""x"":1024,""y"":637,""t"":1805},{""x"":1026,""y"":637,""t"":1843},{""x"":1022,""y"":631,""t"":1873},{""x"":1017,""y"":630,""t"":1918},{""x"":1017,""y"":634,""t"":1945},{""x"":1029,""y"":617,""t"":1976}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":450,""bottom"":215.1923788646684,""left"":350},{""x"":700,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":750,""bottom"":215.1923788646684,""left"":650},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":92.37604307034013,""height"":80,""top"":644.8076211353316,""right"":746.18802153517,""bottom"":724.8076211353316,""left"":653.81197846483},{""x"":400,""y"":684.8076211353316,""width"":92,""height"":92,""top"":638.8076211353316,""right"":446,""bottom"":730.8076211353316,""left"":354}]","","",""
"","canvas-keyboard-response","24","84533","0.0-5.0-1.0-2.4","","","","","1240","4","","","","","","","","","","","","","","","","","true","rect","4"
"","canvas-keyboard-response","25","85549","0.0-5.0-1.0-0.5","","","","","null","null","","","","","","","","","recall","[""1"",""9"",""9"",""4"",""4"",""9"",""3"",""7"",""1"",""3"",""3"",""1"",""1"",""6"",""3"",""3"",""1"",""9"",""4"",""9"",""9"",""3"",""6"",""7"",""4"",""1"",""7"",""7"",""6"",""6"",""4"",""7"",""7"",""4"",""6"",""6""]","1500","shape","6","","","","","",""
"","canvas-keyboard-response","26","87565","0.0-5.0-1.0-1.5","","","","","null","null","","","[""diamond"",""hexagram"",""star"",""triangle"",""circle"",""rect""]","","","","","","","","","","","[{""x"":1012,""y"":593,""t"":2},{""x"":1031,""y"":586,""t"":36},{""x"":953,""y"":606,""t"":80},{""x"":878,""y"":629,""t"":110},{""x"":827,""y"":657,""t"":138},{""x"":800,""y"":680,""t"":187},{""x"":806,""y"":681,""t"":211},{""x"":751,""y"":701,""t"":239},{""x"":685,""y"":720,""t"":288},{""x"":636,""y"":723,""t"":314},{""x"":589,""y"":714,""t"":348},{""x"":553,""y"":715,""t"":375},{""x"":549,""y"":696,""t"":414},{""x"":548,""y"":701,""t"":451},{""x"":553,""y"":699,""t"":479},{""x"":546,""y"":696,""t"":515},{""x"":544,""y"":655,""t"":548},{""x"":545,""y"":645,""t"":587},{""x"":524,""y"":653,""t"":619},{""x"":526,""y"":631,""t"":652},{""x"":514,""y"":617,""t"":684},{""x"":518,""y"":609,""t"":723},{""x"":514,""y"":615,""t"":752},{""x"":524,""y"":596,""t"":787},{""x"":544,""y"":571,""t"":819},{""x"":546,""y"":559,""t"":860},{""x"":589,""y"":539,""t"":887},{""x"":605,""y"":517,""t"":923},{""x"":609,""y"":502,""t"":955},{""x"":631,""y"":471,""t"":995},{""x"":649,""y"":446,""t"":1024},{""x"":650,""y"":432,""t"":1059},{""x"":639,""y"":439,""t"":1092},{""x"":653,""y"":424,""t"":1131},{""x"":660,""y"":396,""t"":1159},{""x"":666,""y"":399,""t"":1196},{""x"":667,""y"":414,""t"":1226},{""x"":650,""y"":413,""t"":1278},{""x"":630,""y"":421,""t"":1293},{""x"":655,""y"":417,""t"":1337},{""x"":656,""y"":426,""t"":1362},{""x"":657,""y"":442,""t"":1406},{""x"":679,""y"":441,""t"":1435},{""x"":662,""y"":445,""t"":1467},{""x"":667,""y"":446,""t"":1498},{""x"":687,""y"":439,""t"":1539},{""x"":787,""y"":451,""t"":1572},{""x"":867,""y"":456,""t"":1603},{""x"":903,""y"":456,""t"":1636},{""x"":953,""y"":449,""t"":1676},{""x"":1009,""y"":454,""t"":1707},{""x"":1079,""y"":454,""t"":1739},{""x"":1052,""y"":461,""t"":1772},{""x"":1114,""y"":454,""t"":1810},{""x"":1126,""y"":482,""t"":1839},{""x"":1140,""y"":493,""t"":1876},{""x"":1151,""y"":505,""t"":1907},{""x"":1101,""y"":532,""t"":1947},{""x"":1074,""y"":546,""t"":1980}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":400,""y"":165.1923788646684,""width"":92.37604307034013,""height"":80,""top"":125.1923788646684,""right"":446.18802153517004,""bottom"":205.1923788646684,""left"":353.81197846482996},{""x"":700,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":750,""bottom"":215.1923788646684,""left"":650},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","27","90983","0.0-5.0-1.0-2.5","","","","","1902","7","","","","","","","","","","","","","","","","","false","star","9"
"","html-keyboard-response","28","92011","0.0-5.0-1.0-3.5-0.5-0.5","","","","","null","null","","","<div id=""errorinfo"">error</div>","","","","","","recall","[""1"",""9"",""9"",""4"",""4"",""9"",""3"",""7"",""1"",""3"",""3"",""1"",""1"",""6"",""3"",""3"",""1"",""9"",""4"",""9"",""9"",""3"",""6"",""7"",""4"",""1"",""7"",""7"",""6"",""6"",""4"",""7"",""7"",""4"",""6"",""6""]","1500","shape","6","","","","","",""
"","canvas-keyboard-response","29","93038","0.0-5.0-1.0-0.6","","","","","null","null","","","","","","","","","recall","[""1"",""9"",""9"",""4"",""4"",""9"",""3"",""7"",""1"",""3"",""3"",""1"",""1"",""6"",""3"",""3"",""1"",""9"",""4"",""9"",""9"",""3"",""6"",""7"",""4"",""1"",""7"",""7"",""6"",""6"",""4"",""7"",""7"",""4"",""6"",""6""]","1500","shape","6","","","","","",""
