"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","10","57528","0.0-5.0-1.0-0.0","","","","","null","null","","","","","","","","","recall","[""3"",""6"",""3"",""7"",""3"",""1"",""4"",""9"",""9"",""3"",""9"",""7"",""4"",""1"",""6"",""4"",""7"",""3"",""6"",""7"",""9"",""6"",""1"",""6"",""1"",""1"",""4"",""6"",""7"",""4"",""1"",""3"",""4"",""9"",""9"",""7""]","1000","color","6","","","","","",""
"","canvas-keyboard-response","11","59538","0.0-5.0-1.0-1.0","","","","","null","null","","","[""yellow"",""blue"",""red"",""cyan"",""purple"",""green""]","","","","","","","","","","","[{""x"":737,""y"":644,""t"":1},{""x"":658,""y"":637,""t"":37},{""x"":597,""y"":648,""t"":76},{""x"":559,""y"":669,""t"":106},{""x"":526,""y"":685,""t"":139},{""x"":552,""y"":675,""t"":181},{""x"":569,""y"":706,""t"":206},{""x"":566,""y"":707,""t"":242},{""x"":559,""y"":710,""t"":275},{""x"":500,""y"":714,""t"":316},{""x"":530,""y"":723,""t"":347},{""x"":520,""y"":728,""t"":376},{""x"":513,""y"":726,""t"":413},{""x"":531,""y"":727,""t"":451},{""x"":560,""y"":750,""t"":479},{""x"":601,""y"":747,""t"":516},{""x"":671,""y"":722,""t"":547},{""x"":741,""y"":717,""t"":587},{""x"":799,""y"":734,""t"":618},{""x"":818,""y"":760,""t"":650},{""x"":863,""y"":754,""t"":683},{""x"":821,""y"":715,""t"":724},{""x"":781,""y"":698,""t"":752},{""x"":750,""y"":655,""t"":786},{""x"":673,""y"":620,""t"":820},{""x"":682,""y"":584,""t"":859},{""x"":684,""y"":552,""t"":891},{""x"":709,""y"":499,""t"":924},{""x"":757,""y"":449,""t"":955},{""x"":762,""y"":424,""t"":995},{""x"":784,""y"":400,""t"":1023},{""x"":797,""y"":405,""t"":1059},{""x"":799,""y"":408,""t"":1091},{""x"":844,""y"":430,""t"":1132},{""x"":840,""y"":433,""t"":1163},{""x"":819,""y"":412,""t"":1195},{""x"":788,""y"":424,""t"":1228},{""x"":754,""y"":449,""t"":1266},{""x"":710,""y"":500,""t"":1295},{""x"":702,""y"":491,""t"":1332},{""x"":665,""y"":524,""t"":1363},{""x"":634,""y"":514,""t"":1403},{""x"":628,""y"":542,""t"":1432},{""x"":582,""y"":587,""t"":1467},{""x"":574,""y"":609,""t"":1498},{""x"":682,""y"":664,""t"":1539},{""x"":796,""y"":699,""t"":1567},{""x"":890,""y"":735,""t"":1602},{""x"":959,""y"":759,""t"":1636},{""x"":1033,""y"":768,""t"":1674},{""x"":1096,""y"":761,""t"":1706},{""x"":1141,""y"":722,""t"":1741},{""x"":1082,""y"":700,""t"":1771},{""x"":992,""y"":681,""t"":1811},{""x"":892,""y"":677,""t"":1844},{""x"":843,""y"":675,""t"":1874},{""x"":797,""y"":646,""t"":1906},{""x"":782,""y"":670,""t"":1947},{""x"":766,""y"":701,""t"":1978}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","12","61292","0.0-5.0-1.0-2.0","","","","","744","9","","","","","","","","","","","","","","","","","false","purple","3"
"","html-keyboard-response","13","62303","0.0-5.0-1.0-3.0-0.0-0.0","","","","","null","null","","","<div id=""errorinfo"">error</div>","","","","","","recall","[""3"",""6"",""3"",""7"",""3"",""1"",""4"",""9"",""9"",""3"",""9"",""7"",""4"",""1"",""6"",""4"",""7"",""3"",""6"",""7"",""9"",""6"",""1"",""6"",""1"",""1"",""4"",""6"",""7"",""4"",""1"",""3"",""4"",""9"",""9"",""7""]","1000","color","6","","","","","",""
"","canvas-keyboard-response","14","63319","0.0-5.0-1.0-0.1","","","","","null","null","","","","","","","","","recall","[""3"",""6"",""3"",""7"",""3"",""1"",""4"",""9"",""9"",""3"",""9"",""7"",""4"",""1"",""6"",""4"",""7"",""3"",""6"",""7"",""9"",""6"",""1"",""6"",""1"",""1"",""4"",""6"",""7"",""4"",""1"",""3"",""4"",""9"",""9"",""7""]","1000","color","6","","","","","",""
"","canvas-keyboard-response","15","65330","0.0-5.0-1.0-1.1","","","","","null","null","","","[""red"",""green"",""cyan"",""blue"",""yellow"",""purple""]","","","","","","","","","","","[{""x"":739,""y"":674,""t"":1},{""x"":682,""y"":609,""t"":37},{""x"":648,""y"":559,""t"":74},{""x"":626,""y"":522,""t"":104},{""x"":640,""y"":496,""t"":144},{""x"":650,""y"":508,""t"":177},{""x"":599,""y"":533,""t"":209},{""x"":600,""y"":517,""t"":242},{""x"":607,""y"":508,""t"":282},{""x"":605,""y"":496,""t"":309},{""x"":558,""y"":446,""t"":345},{""x"":553,""y"":413,""t"":385},{""x"":517,""y"":393,""t"":409},{""x"":505,""y"":352,""t"":449},{""x"":524,""y"":344,""t"":481},{""x"":555,""y"":326,""t"":513},{""x"":542,""y"":294,""t"":553},{""x"":567,""y"":298,""t"":587},{""x"":559,""y"":302,""t"":614},{""x"":538,""y"":280,""t"":650},{""x"":598,""y"":283,""t"":689},{""x"":591,""y"":269,""t"":717},{""x"":571,""y"":288,""t"":753},{""x"":573,""y"":316,""t"":784},{""x"":645,""y"":353,""t"":826},{""x"":784,""y"":399,""t"":854},{""x"":857,""y"":425,""t"":890},{""x"":927,""y"":493,""t"":922},{""x"":960,""y"":536,""t"":961},{""x"":1005,""y"":582,""t"":994},{""x"":1015,""y"":609,""t"":1024},{""x"":946,""y"":641,""t"":1057},{""x"":840,""y"":676,""t"":1098},{""x"":756,""y"":724,""t"":1129},{""x"":694,""y"":706,""t"":1157},{""x"":619,""y"":700,""t"":1194},{""x"":576,""y"":689,""t"":1233},{""x"":562,""y"":685,""t"":1259},{""x"":605,""y"":659,""t"":1298},{""x"":652,""y"":623,""t"":1330},{""x"":710,""y"":618,""t"":1368},{""x"":737,""y"":582,""t"":1401},{""x"":763,""y"":546,""t"":1435},{""x"":811,""y"":549,""t"":1463},{""x"":862,""y"":533,""t"":1504},{""x"":904,""y"":556,""t"":1533},{""x"":905,""y"":575,""t"":1568},{""x"":915,""y"":584,""t"":1602},{""x"":940,""y"":569,""t"":1642},{""x"":985,""y"":548,""t"":1667},{""x"":1016,""y"":547,""t"":1705},{""x"":974,""y"":577,""t"":1736},{""x"":881,""y"":566,""t"":1777},{""x"":802,""y"":561,""t"":1803},{""x"":761,""y"":584,""t"":1841},{""x"":689,""y"":603,""t"":1872},{""x"":637,""y"":601,""t"":1914},{""x"":612,""y"":598,""t"":1942},{""x"":573,""y"":622,""t"":1977}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","16","67098","0.0-5.0-1.0-2.1","","","","","752","6","","","","","","","","","","","","","","","","","true","blue","6"
"","canvas-keyboard-response","17","68111","0.0-5.0-1.0-0.2","","","","","null","null","","","","","","","","","recall","[""3"",""6"",""3"",""7"",""3"",""1"",""4"",""9"",""9"",""3"",""9"",""7"",""4"",""1"",""6"",""4"",""7"",""3"",""6"",""7"",""9"",""6"",""1"",""6"",""1"",""1"",""4"",""6"",""7"",""4"",""1"",""3"",""4"",""9"",""9"",""7""]","1000","color","6","","","","","",""
"","canvas-keyboard-response","18","70127","0.0-5.0-1.0-1.2","","","","","null","null","","","[""green"",""red"",""purple"",""yellow"",""cyan"",""blue""]","","","","","","","","","","","[{""x"":593,""y"":625,""t"":2},{""x"":562,""y"":636,""t"":38},{""x"":583,""y"":637,""t"":71},{""x"":618,""y"":639,""t"":113},{""x"":612,""y"":640,""t"":138},{""x"":651,""y"":647,""t"":174},{""x"":671,""y"":654,""t"":208},{""x"":673,""y"":645,""t"":248},{""x"":674,""y"":643,""t"":279},{""x"":641,""y"":605,""t"":309},{""x"":634,""y"":624,""t"":343},{""x"":614,""y"":620,""t"":383},{""x"":611,""y"":633,""t"":412},{""x"":566,""y"":620,""t"":450},{""x"":558,""y"":660,""t"":477},{""x"":541,""y"":656,""t"":520},{""x"":525,""y"":674,""t"":547},{""x"":534,""y"":710,""t"":582},{""x"":601,""y"":700,""t"":617},{""x"":680,""y"":683,""t"":655},{""x"":742,""y"":679,""t"":687},{""x"":792,""y"":674,""t"":716},{""x"":902,""y"":654,""t"":751},{""x"":969,""y"":616,""t"":791},{""x"":1018,""y"":532,""t"":820},{""x"":1007,""y"":453,""t"":855},{""x"":984,""y"":399,""t"":886},{""x"":959,""y"":341,""t"":928},{""x"":934,""y"":326,""t"":954},{""x"":929,""y"":313,""t"":990},{""x"":978,""y"":311,""t"":1024},{""x"":888,""y"":307,""t"":1062},{""x"":915,""y"":333,""t"":1095},{""x"":962,""y"":355,""t"":1123},{""x"":996,""y"":363,""t"":1161},{""x"":989,""y"":347,""t"":1199},{""x"":961,""y"":346,""t"":1229},{""x"":924,""y"":333,""t"":1264},{""x"":934,""y"":345,""t"":1293},{""x"":925,""y"":315,""t"":1335},{""x"":967,""y"":375,""t"":1368},{""x"":921,""y"":442,""t"":1396},{""x"":872,""y"":486,""t"":1431},{""x"":810,""y"":544,""t"":1471},{""x"":790,""y"":602,""t"":1499},{""x"":765,""y"":622,""t"":1535},{""x"":746,""y"":636,""t"":1567},{""x"":789,""y"":611,""t"":1608},{""x"":782,""y"":575,""t"":1635},{""x"":775,""y"":568,""t"":1671},{""x"":782,""y"":581,""t"":1704},{""x"":785,""y"":561,""t"":1743},{""x"":779,""y"":579,""t"":1769},{""x"":769,""y"":561,""t"":1807},{""x"":808,""y"":537,""t"":1839},{""x"":809,""y"":552,""t"":1880},{""x"":812,""y"":572,""t"":1912},{""x"":804,""y"":600,""t"":1941},{""x"":826,""y"":590,""t"":1976}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","19","72209","0.0-5.0-1.0-2.2","","","","","1063","3","","","","","","","","","","","","","","","","","true","cyan","3"
"","canvas-keyboard-response","20","73224","0.0-5.0-1.0-0.3","","","","","null","null","","","","","","","","","recall","[""3"",""6"",""3"",""7"",""3"",""1"",""4"",""9"",""9"",""3"",""9"",""7"",""4"",""1"",""6"",""4"",""7"",""3"",""6"",""7"",""9"",""6"",""1"",""6"",""1"",""1"",""4"",""6"",""7"",""4"",""1"",""3"",""4"",""9"",""9"",""7""]","1000","color","6","","","","","",""
"","canvas-keyboard-response","21","75236","0.0-5.0-1.0-1.3","","","","","null","null","","","[""green"",""blue"",""red"",""yellow"",""cyan"",""purple""]","","","","","","","","","","","[{""x"":777,""y"":620,""t"":1},{""x"":707,""y"":643,""t"":38},{""x"":678,""y"":658,""t"":69},{""x"":663,""y"":682,""t"":110},{""x"":665,""y"":670,""t"":139},{""x"":679,""y"":673,""t"":174},{""x"":695,""y"":673,""t"":206},{""x"":722,""y"":689,""t"":247},{""x"":744,""y"":702,""t"":274},{""x"":746,""y"":694,""t"":311},{""x"":713,""y"":673,""t"":342},{""x"":671,""y"":680,""t"":383},{""x"":656,""y"":668,""t"":414},{""x"":661,""y"":664,""t"":447},{""x"":652,""y"":652,""t"":477},{""x"":611,""y"":645,""t"":518},{""x"":602,""y"":656,""t"":547},{""x"":590,""y"":685,""t"":582},{""x"":579,""y"":702,""t"":615},{""x"":579,""y"":681,""t"":650},{""x"":632,""y"":673,""t"":687},{""x"":620,""y"":660,""t"":715},{""x"":631,""y"":659,""t"":751},{""x"":641,""y"":661,""t"":790},{""x"":630,""y"":684,""t"":818},{""x"":596,""y"":664,""t"":854},{""x"":655,""y"":658,""t"":886},{""x"":709,""y"":624,""t"":927},{""x"":753,""y"":592,""t"":956},{""x"":781,""y"":590,""t"":990},{""x"":788,""y"":585,""t"":1022},{""x"":831,""y"":589,""t"":1063},{""x"":845,""y"":599,""t"":1090},{""x"":859,""y"":602,""t"":1127},{""x"":863,""y"":591,""t"":1159},{""x"":887,""y"":601,""t"":1198},{""x"":878,""y"":602,""t"":1230},{""x"":879,""y"":590,""t"":1263},{""x"":878,""y"":609,""t"":1294},{""x"":913,""y"":631,""t"":1335},{""x"":897,""y"":619,""t"":1364},{""x"":884,""y"":602,""t"":1398},{""x"":882,""y"":604,""t"":1430},{""x"":860,""y"":610,""t"":1471},{""x"":847,""y"":610,""t"":1502},{""x"":829,""y"":610,""t"":1533},{""x"":824,""y"":580,""t"":1567},{""x"":775,""y"":582,""t"":1608},{""x"":739,""y"":603,""t"":1634},{""x"":749,""y"":613,""t"":1670},{""x"":752,""y"":615,""t"":1704},{""x"":729,""y"":596,""t"":1742},{""x"":739,""y"":574,""t"":1770},{""x"":693,""y"":607,""t"":1807},{""x"":653,""y"":627,""t"":1838},{""x"":677,""y"":586,""t"":1877},{""x"":694,""y"":576,""t"":1908},{""x"":735,""y"":529,""t"":1942},{""x"":761,""y"":537,""t"":1978}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","22","76990","0.0-5.0-1.0-2.3","","","","","746","7","","","","","","","","","","","","","","","","","true","blue","7"
"","canvas-keyboard-response","23","78007","0.0-5.0-1.0-0.4","","","","","null","null","","","","","","","","","recall","[""3"",""6"",""3"",""7"",""3"",""1"",""4"",""9"",""9"",""3"",""9"",""7"",""4"",""1"",""6"",""4"",""7"",""3"",""6"",""7"",""9"",""6"",""1"",""6"",""1"",""1"",""4"",""6"",""7"",""4"",""1"",""3"",""4"",""9"",""9"",""7""]","1000","color","6","","","","","",""
"","canvas-keyboard-response","24","80013","0.0-5.0-1.0-1.4","","","","","null","null","","","[""purple"",""blue"",""green"",""cyan"",""red"",""yellow""]","","","","","","","","","","","[{""x"":757,""y"":565,""t"":2},{""x"":711,""y"":557,""t"":37},{""x"":691,""y"":575,""t"":76},{""x"":690,""y"":608,""t"":108},{""x"":664,""y"":641,""t"":140},{""x"":660,""y"":668,""t"":172},{""x"":665,""y"":676,""t"":212},{""x"":669,""y"":665,""t"":240},{""x"":655,""y"":671,""t"":276},{""x"":657,""y"":677,""t"":308},{""x"":667,""y"":679,""t"":348},{""x"":737,""y"":680,""t"":376},{""x"":774,""y"":668,""t"":413},{""x"":823,""y"":645,""t"":443},{""x"":852,""y"":641,""t"":484},{""x"":854,""y"":631,""t"":517},{""x"":847,""y"":585,""t"":548},{""x"":839,""y"":545,""t"":578},{""x"":846,""y"":555,""t"":620},{""x"":838,""y"":469,""t"":653},{""x"":834,""y"":451,""t"":684},{""x"":818,""y"":429,""t"":716},{""x"":811,""y"":442,""t"":756},{""x"":810,""y"":399,""t"":785},{""x"":816,""y"":397,""t"":819},{""x"":805,""y"":441,""t"":852},{""x"":809,""y"":476,""t"":891},{""x"":802,""y"":477,""t"":923},{""x"":783,""y"":494,""t"":956},{""x"":804,""y"":559,""t"":987},{""x"":849,""y"":579,""t"":1028},{""x"":865,""y"":573,""t"":1057},{""x"":860,""y"":596,""t"":1092},{""x"":850,""y"":584,""t"":1124},{""x"":840,""y"":598,""t"":1164},{""x"":826,""y"":601,""t"":1192},{""x"":826,""y"":615,""t"":1228},{""x"":831,""y"":591,""t"":1261},{""x"":848,""y"":578,""t"":1299},{""x"":829,""y"":550,""t"":1328},{""x"":789,""y"":558,""t"":1365},{""x"":786,""y"":573,""t"":1395},{""x"":774,""y"":580,""t"":1436},{""x"":755,""y"":576,""t"":1465},{""x"":742,""y"":580,""t"":1499},{""x"":728,""y"":605,""t"":1532},{""x"":681,""y"":615,""t"":1573},{""x"":668,""y"":641,""t"":1601},{""x"":631,""y"":669,""t"":1636},{""x"":609,""y"":671,""t"":1668},{""x"":597,""y"":692,""t"":1709},{""x"":591,""y"":689,""t"":1735},{""x"":573,""y"":701,""t"":1772},{""x"":575,""y"":696,""t"":1804},{""x"":596,""y"":689,""t"":1843},{""x"":590,""y"":679,""t"":1873},{""x"":613,""y"":703,""t"":1908},{""x"":612,""y"":717,""t"":1939}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","25","81800","0.0-5.0-1.0-2.4","","","","","781","3","","","","","","","","","","","","","","","","","true","red","3"
"","canvas-keyboard-response","26","82816","0.0-5.0-1.0-0.5","","","","","null","null","","","","","","","","","recall","[""3"",""6"",""3"",""7"",""3"",""1"",""4"",""9"",""9"",""3"",""9"",""7"",""4"",""1"",""6"",""4"",""7"",""3"",""6"",""7"",""9"",""6"",""1"",""6"",""1"",""1"",""4"",""6"",""7"",""4"",""1"",""3"",""4"",""9"",""9"",""7""]","1000","color","6","","","","","",""
"","canvas-keyboard-response","27","84821","0.0-5.0-1.0-1.5","","","","","null","null","","","[""cyan"",""purple"",""blue"",""green"",""yellow"",""red""]","","","","","","","","","","","[{""x"":670,""y"":729,""t"":1},{""x"":679,""y"":723,""t"":40},{""x"":681,""y"":728,""t"":78},{""x"":689,""y"":743,""t"":103},{""x"":715,""y"":738,""t"":140},{""x"":712,""y"":703,""t"":173},{""x"":712,""y"":681,""t"":214},{""x"":716,""y"":656,""t"":240},{""x"":725,""y"":648,""t"":277},{""x"":690,""y"":634,""t"":310},{""x"":713,""y"":601,""t"":349},{""x"":701,""y"":525,""t"":377},{""x"":698,""y"":475,""t"":413},{""x"":707,""y"":422,""t"":445},{""x"":721,""y"":395,""t"":484},{""x"":743,""y"":373,""t"":513},{""x"":784,""y"":389,""t"":549},{""x"":786,""y"":427,""t"":581},{""x"":786,""y"":428,""t"":621},{""x"":795,""y"":438,""t"":652},{""x"":782,""y"":484,""t"":681},{""x"":792,""y"":462,""t"":719},{""x"":815,""y"":448,""t"":756},{""x"":842,""y"":413,""t"":788},{""x"":842,""y"":399,""t"":823},{""x"":828,""y"":402,""t"":852},{""x"":813,""y"":392,""t"":892},{""x"":819,""y"":415,""t"":920},{""x"":806,""y"":402,""t"":957},{""x"":787,""y"":402,""t"":989},{""x"":770,""y"":435,""t"":1029},{""x"":785,""y"":455,""t"":1057},{""x"":774,""y"":481,""t"":1092},{""x"":765,""y"":519,""t"":1125},{""x"":744,""y"":513,""t"":1157},{""x"":748,""y"":524,""t"":1196},{""x"":768,""y"":571,""t"":1229},{""x"":753,""y"":606,""t"":1260},{""x"":691,""y"":626,""t"":1300},{""x"":703,""y"":618,""t"":1328},{""x"":692,""y"":636,""t"":1366},{""x"":684,""y"":676,""t"":1396},{""x"":692,""y"":716,""t"":1437},{""x"":655,""y"":710,""t"":1470},{""x"":640,""y"":689,""t"":1497},{""x"":624,""y"":672,""t"":1532},{""x"":641,""y"":672,""t"":1573},{""x"":596,""y"":629,""t"":1600},{""x"":579,""y"":632,""t"":1637},{""x"":597,""y"":604,""t"":1670},{""x"":661,""y"":579,""t"":1708},{""x"":680,""y"":575,""t"":1737},{""x"":674,""y"":601,""t"":1773},{""x"":702,""y"":598,""t"":1804},{""x"":681,""y"":598,""t"":1845},{""x"":678,""y"":596,""t"":1877},{""x"":715,""y"":566,""t"":1905},{""x"":709,""y"":548,""t"":1941}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","28","86626","0.0-5.0-1.0-2.5","","","","","797","1","","","","","","","","","","","","","","","","","true","red","1"
"","canvas-keyboard-response","29","87640","0.0-5.0-1.0-0.6","","","","","null","null","","","","","","","","","recall","[""3"",""6"",""3"",""7"",""3"",""1"",""4"",""9"",""9"",""3"",""9"",""7"",""4"",""1"",""6"",""4"",""7"",""3"",""6"",""7"",""9"",""6"",""1"",""6"",""1"",""1"",""4"",""6"",""7"",""4"",""1"",""3"",""4"",""9"",""9"",""7""]","1000","color","6","","","","","",""
