success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,response,question_order,stimulus,load_time,raw_gaze,percent_in_roi,average_offset,validation_points,samples_per_sec,task,phase,ans,ISI,webgazer_data,webgazer_targets,size,target,response_answer,correct,webgazer_targets_data
,html-button-response,10,63225,0.0-5.0-4.0-0.0-0.0,,,,,719,0,,"
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ",,,,,,,,recalibration,,,,,,,,,
,webgazer-calibrate,11,73542,0.0-5.0-4.0-0.0-1.0,,,,,,,,,,,,,,,,recalibration,,,,,,,,,
,html-button-response,12,75409,0.0-5.0-4.0-0.0-2.0,,,,,1866,0,,"
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ",,,,,,,,recalibration,,,,,,,,,
,webgazer-validate,13,93934,0.0-5.0-4.0-0.0-3.0,,,,,,,,,,"[[{""x"":465,""y"":154,""dx"":-26,""dy"":-127,""t"":990},{""x"":445,""y"":170,""dx"":-46,""dy"":-111,""t"":1024},{""x"":417,""y"":176,""dx"":-74,""dy"":-105,""t"":1058},{""x"":427,""y"":187,""dx"":-64,""dy"":-94,""t"":1091},{""x"":448,""y"":194,""dx"":-43,""dy"":-87,""t"":1126},{""x"":446,""y"":199,""dx"":-45,""dy"":-82,""t"":1160},{""x"":442,""y"":189,""dx"":-49,""dy"":-92,""t"":1194},{""x"":447,""y"":194,""dx"":-44,""dy"":-87,""t"":1228},{""x"":456,""y"":184,""dx"":-35,""dy"":-97,""t"":1261},{""x"":471,""y"":187,""dx"":-20,""dy"":-94,""t"":1296},{""x"":497,""y"":190,""dx"":6,""dy"":-91,""t"":1330},{""x"":513,""y"":190,""dx"":22,""dy"":-91,""t"":1364},{""x"":507,""y"":195,""dx"":16,""dy"":-86,""t"":1398},{""x"":527,""y"":217,""dx"":36,""dy"":-64,""t"":1432},{""x"":537,""y"":209,""dx"":46,""dy"":-72,""t"":1466},{""x"":519,""y"":206,""dx"":28,""dy"":-75,""t"":1499},{""x"":528,""y"":214,""dx"":37,""dy"":-67,""t"":1534},{""x"":532,""y"":236,""dx"":41,""dy"":-45,""t"":1568},{""x"":536,""y"":249,""dx"":45,""dy"":-32,""t"":1602},{""x"":529,""y"":245,""dx"":38,""dy"":-36,""t"":1636},{""x"":511,""y"":232,""dx"":20,""dy"":-49,""t"":1670},{""x"":499,""y"":237,""dx"":8,""dy"":-44,""t"":1704},{""x"":515,""y"":250,""dx"":24,""dy"":-31,""t"":1737},{""x"":524,""y"":259,""dx"":33,""dy"":-22,""t"":1772},{""x"":518,""y"":245,""dx"":27,""dy"":-36,""t"":1806},{""x"":491,""y"":230,""dx"":0,""dy"":-51,""t"":1838},{""x"":483,""y"":216,""dx"":-8,""dy"":-65,""t"":1874},{""x"":488,""y"":213,""dx"":-3,""dy"":-68,""t"":1908},{""x"":480,""y"":230,""dx"":-11,""dy"":-51,""t"":1941},{""x"":484,""y"":225,""dx"":-7,""dy"":-56,""t"":1976},{""x"":478,""y"":221,""dx"":-13,""dy"":-60,""t"":2010},{""x"":488,""y"":212,""dx"":-3,""dy"":-69,""t"":2045},{""x"":510,""y"":223,""dx"":19,""dy"":-58,""t"":2079},{""x"":520,""y"":224,""dx"":29,""dy"":-57,""t"":2112},{""x"":541,""y"":225,""dx"":50,""dy"":-56,""t"":2146},{""x"":531,""y"":241,""dx"":40,""dy"":-40,""t"":2180},{""x"":524,""y"":250,""dx"":33,""dy"":-31,""t"":2214},{""x"":519,""y"":248,""dx"":28,""dy"":-33,""t"":2246},{""x"":508,""y"":269,""dx"":17,""dy"":-12,""t"":2282},{""x"":494,""y"":268,""dx"":3,""dy"":-13,""t"":2316},{""x"":498,""y"":279,""dx"":7,""dy"":-2,""t"":2350},{""x"":476,""y"":278,""dx"":-15,""dy"":-3,""t"":2384},{""x"":483,""y"":300,""dx"":-8,""dy"":19,""t"":2418},{""x"":475,""y"":308,""dx"":-16,""dy"":27,""t"":2452},{""x"":507,""y"":321,""dx"":16,""dy"":40,""t"":2486},{""x"":505,""y"":324,""dx"":14,""dy"":43,""t"":2520},{""x"":520,""y"":328,""dx"":29,""dy"":47,""t"":2591},{""x"":518,""y"":323,""dx"":27,""dy"":42,""t"":2621},{""x"":521,""y"":342,""dx"":30,""dy"":61,""t"":2656},{""x"":530,""y"":320,""dx"":39,""dy"":39,""t"":2690},{""x"":549,""y"":307,""dx"":58,""dy"":26,""t"":2724},{""x"":565,""y"":333,""dx"":74,""dy"":52,""t"":2757},{""x"":586,""y"":330,""dx"":95,""dy"":49,""t"":2792},{""x"":613,""y"":314,""dx"":122,""dy"":33,""t"":2826},{""x"":635,""y"":301,""dx"":144,""dy"":20,""t"":2860},{""x"":581,""y"":288,""dx"":90,""dy"":7,""t"":2894},{""x"":567,""y"":276,""dx"":76,""dy"":-5,""t"":2927},{""x"":591,""y"":290,""dx"":100,""dy"":9,""t"":2961},{""x"":597,""y"":291,""dx"":106,""dy"":10,""t"":2996}],[{""x"":1530,""y"":381,""dx"":79,""dy"":100,""t"":4015},{""x"":1525,""y"":394,""dx"":74,""dy"":113,""t"":4050},{""x"":1485,""y"":371,""dx"":34,""dy"":90,""t"":4084},{""x"":1480,""y"":366,""dx"":29,""dy"":85,""t"":4118},{""x"":1498,""y"":391,""dx"":47,""dy"":110,""t"":4152},{""x"":1514,""y"":413,""dx"":63,""dy"":132,""t"":4183},{""x"":1511,""y"":431,""dx"":60,""dy"":150,""t"":4221},{""x"":1519,""y"":454,""dx"":68,""dy"":173,""t"":4254},{""x"":1458,""y"":449,""dx"":7,""dy"":168,""t"":4288},{""x"":1428,""y"":423,""dx"":-23,""dy"":142,""t"":4323},{""x"":1387,""y"":410,""dx"":-64,""dy"":129,""t"":4355},{""x"":1356,""y"":410,""dx"":-95,""dy"":129,""t"":4390},{""x"":1346,""y"":401,""dx"":-105,""dy"":120,""t"":4424},{""x"":1350,""y"":383,""dx"":-101,""dy"":102,""t"":4457},{""x"":1337,""y"":374,""dx"":-114,""dy"":93,""t"":4493},{""x"":1319,""y"":362,""dx"":-132,""dy"":81,""t"":4526},{""x"":1299,""y"":348,""dx"":-152,""dy"":67,""t"":4560},{""x"":1292,""y"":343,""dx"":-159,""dy"":62,""t"":4594},{""x"":1308,""y"":335,""dx"":-143,""dy"":54,""t"":4628},{""x"":1354,""y"":372,""dx"":-97,""dy"":91,""t"":4662},{""x"":1385,""y"":407,""dx"":-66,""dy"":126,""t"":4696},{""x"":1369,""y"":397,""dx"":-82,""dy"":116,""t"":4730},{""x"":1404,""y"":413,""dx"":-47,""dy"":132,""t"":4763},{""x"":1452,""y"":434,""dx"":1,""dy"":153,""t"":4798},{""x"":1425,""y"":440,""dx"":-26,""dy"":159,""t"":4832},{""x"":1419,""y"":422,""dx"":-32,""dy"":141,""t"":4865},{""x"":1402,""y"":412,""dx"":-49,""dy"":131,""t"":4900},{""x"":1384,""y"":398,""dx"":-67,""dy"":117,""t"":4933},{""x"":1408,""y"":379,""dx"":-43,""dy"":98,""t"":4968},{""x"":1406,""y"":366,""dx"":-45,""dy"":85,""t"":5002},{""x"":1391,""y"":366,""dx"":-60,""dy"":85,""t"":5036},{""x"":1394,""y"":368,""dx"":-57,""dy"":87,""t"":5070},{""x"":1368,""y"":361,""dx"":-83,""dy"":80,""t"":5104},{""x"":1379,""y"":360,""dx"":-72,""dy"":79,""t"":5139},{""x"":1352,""y"":353,""dx"":-99,""dy"":72,""t"":5172},{""x"":1290,""y"":366,""dx"":-161,""dy"":85,""t"":5206},{""x"":1289,""y"":359,""dx"":-162,""dy"":78,""t"":5240},{""x"":1276,""y"":343,""dx"":-175,""dy"":62,""t"":5273},{""x"":1286,""y"":335,""dx"":-165,""dy"":54,""t"":5308},{""x"":1299,""y"":330,""dx"":-152,""dy"":49,""t"":5341},{""x"":1374,""y"":375,""dx"":-77,""dy"":94,""t"":5375},{""x"":1419,""y"":395,""dx"":-32,""dy"":114,""t"":5408},{""x"":1425,""y"":415,""dx"":-26,""dy"":134,""t"":5444},{""x"":1463,""y"":412,""dx"":12,""dy"":131,""t"":5478},{""x"":1451,""y"":385,""dx"":0,""dy"":104,""t"":5512},{""x"":1472,""y"":422,""dx"":21,""dy"":141,""t"":5546},{""x"":1508,""y"":432,""dx"":57,""dy"":151,""t"":5580},{""x"":1504,""y"":438,""dx"":53,""dy"":157,""t"":5614},{""x"":1435,""y"":420,""dx"":-16,""dy"":139,""t"":5647},{""x"":1392,""y"":387,""dx"":-59,""dy"":106,""t"":5682},{""x"":1391,""y"":395,""dx"":-60,""dy"":114,""t"":5716},{""x"":1399,""y"":390,""dx"":-52,""dy"":109,""t"":5750},{""x"":1422,""y"":407,""dx"":-29,""dy"":126,""t"":5784},{""x"":1411,""y"":418,""dx"":-40,""dy"":137,""t"":5819},{""x"":1434,""y"":393,""dx"":-17,""dy"":112,""t"":5852},{""x"":1457,""y"":412,""dx"":6,""dy"":131,""t"":5886},{""x"":1472,""y"":422,""dx"":21,""dy"":141,""t"":5920},{""x"":1535,""y"":417,""dx"":84,""dy"":136,""t"":5953},{""x"":1569,""y"":420,""dx"":118,""dy"":139,""t"":5988}],[{""x"":948,""y"":479,""dx"":-23,""dy"":-72,""t"":7008},{""x"":958,""y"":483,""dx"":-13,""dy"":-68,""t"":7042},{""x"":977,""y"":466,""dx"":6,""dy"":-85,""t"":7076},{""x"":969,""y"":456,""dx"":-2,""dy"":-95,""t"":7110},{""x"":970,""y"":460,""dx"":-1,""dy"":-91,""t"":7143},{""x"":985,""y"":483,""dx"":14,""dy"":-68,""t"":7177},{""x"":990,""y"":486,""dx"":19,""dy"":-65,""t"":7212},{""x"":990,""y"":480,""dx"":19,""dy"":-71,""t"":7245},{""x"":982,""y"":467,""dx"":11,""dy"":-84,""t"":7281},{""x"":988,""y"":476,""dx"":17,""dy"":-75,""t"":7313},{""x"":989,""y"":475,""dx"":18,""dy"":-76,""t"":7348},{""x"":997,""y"":489,""dx"":26,""dy"":-62,""t"":7380},{""x"":992,""y"":490,""dx"":21,""dy"":-61,""t"":7416},{""x"":993,""y"":472,""dx"":22,""dy"":-79,""t"":7450},{""x"":995,""y"":437,""dx"":24,""dy"":-114,""t"":7484},{""x"":986,""y"":407,""dx"":15,""dy"":-144,""t"":7518},{""x"":999,""y"":409,""dx"":28,""dy"":-142,""t"":7552},{""x"":1013,""y"":402,""dx"":42,""dy"":-149,""t"":7586},{""x"":1032,""y"":413,""dx"":61,""dy"":-138,""t"":7620},{""x"":1025,""y"":425,""dx"":54,""dy"":-126,""t"":7653},{""x"":1006,""y"":413,""dx"":35,""dy"":-138,""t"":7688},{""x"":990,""y"":408,""dx"":19,""dy"":-143,""t"":7722},{""x"":992,""y"":411,""dx"":21,""dy"":-140,""t"":7757},{""x"":1024,""y"":424,""dx"":53,""dy"":-127,""t"":7790},{""x"":1022,""y"":397,""dx"":51,""dy"":-154,""t"":7824},{""x"":1010,""y"":410,""dx"":39,""dy"":-141,""t"":7857},{""x"":997,""y"":422,""dx"":26,""dy"":-129,""t"":7891},{""x"":1010,""y"":439,""dx"":39,""dy"":-112,""t"":7925},{""x"":1001,""y"":461,""dx"":30,""dy"":-90,""t"":7959},{""x"":994,""y"":466,""dx"":23,""dy"":-85,""t"":7994},{""x"":988,""y"":468,""dx"":17,""dy"":-83,""t"":8028},{""x"":975,""y"":474,""dx"":4,""dy"":-77,""t"":8061},{""x"":965,""y"":475,""dx"":-6,""dy"":-76,""t"":8096},{""x"":973,""y"":480,""dx"":2,""dy"":-71,""t"":8130},{""x"":978,""y"":478,""dx"":7,""dy"":-73,""t"":8164},{""x"":968,""y"":485,""dx"":-3,""dy"":-66,""t"":8198},{""x"":976,""y"":482,""dx"":5,""dy"":-69,""t"":8232},{""x"":994,""y"":492,""dx"":23,""dy"":-59,""t"":8266},{""x"":984,""y"":492,""dx"":13,""dy"":-59,""t"":8300},{""x"":996,""y"":488,""dx"":25,""dy"":-63,""t"":8335},{""x"":1026,""y"":490,""dx"":55,""dy"":-61,""t"":8369},{""x"":1031,""y"":491,""dx"":60,""dy"":-60,""t"":8402},{""x"":1054,""y"":490,""dx"":83,""dy"":-61,""t"":8436},{""x"":1035,""y"":511,""dx"":64,""dy"":-40,""t"":8470},{""x"":1025,""y"":503,""dx"":54,""dy"":-48,""t"":8504},{""x"":1006,""y"":495,""dx"":35,""dy"":-56,""t"":8539},{""x"":1020,""y"":508,""dx"":49,""dy"":-43,""t"":8572},{""x"":1005,""y"":500,""dx"":34,""dy"":-51,""t"":8606},{""x"":1018,""y"":497,""dx"":47,""dy"":-54,""t"":8640},{""x"":1029,""y"":493,""dx"":58,""dy"":-58,""t"":8674},{""x"":1007,""y"":479,""dx"":36,""dy"":-72,""t"":8707},{""x"":1017,""y"":493,""dx"":46,""dy"":-58,""t"":8742},{""x"":980,""y"":491,""dx"":9,""dy"":-60,""t"":8776},{""x"":991,""y"":490,""dx"":20,""dy"":-61,""t"":8810},{""x"":995,""y"":496,""dx"":24,""dy"":-55,""t"":8844},{""x"":991,""y"":481,""dx"":20,""dy"":-70,""t"":8878},{""x"":976,""y"":486,""dx"":5,""dy"":-65,""t"":8911},{""x"":962,""y"":490,""dx"":-9,""dy"":-61,""t"":8943},{""x"":952,""y"":488,""dx"":-19,""dy"":-63,""t"":8980},{""x"":973,""y"":516,""dx"":2,""dy"":-35,""t"":9014}],[{""x"":1000,""y"":704,""dx"":509,""dy"":-117,""t"":10034},{""x"":924,""y"":718,""dx"":433,""dy"":-103,""t"":10069},{""x"":854,""y"":724,""dx"":363,""dy"":-97,""t"":10101},{""x"":804,""y"":745,""dx"":313,""dy"":-76,""t"":10136},{""x"":747,""y"":772,""dx"":256,""dy"":-49,""t"":10169},{""x"":714,""y"":777,""dx"":223,""dy"":-44,""t"":10204},{""x"":683,""y"":768,""dx"":192,""dy"":-53,""t"":10237},{""x"":656,""y"":752,""dx"":165,""dy"":-69,""t"":10272},{""x"":635,""y"":755,""dx"":144,""dy"":-66,""t"":10306},{""x"":605,""y"":737,""dx"":114,""dy"":-84,""t"":10340},{""x"":589,""y"":713,""dx"":98,""dy"":-108,""t"":10374},{""x"":662,""y"":700,""dx"":171,""dy"":-121,""t"":10407},{""x"":780,""y"":687,""dx"":289,""dy"":-134,""t"":10443},{""x"":757,""y"":679,""dx"":266,""dy"":-142,""t"":10476},{""x"":706,""y"":720,""dx"":215,""dy"":-101,""t"":10510},{""x"":661,""y"":719,""dx"":170,""dy"":-102,""t"":10541},{""x"":632,""y"":731,""dx"":141,""dy"":-90,""t"":10579},{""x"":568,""y"":733,""dx"":77,""dy"":-88,""t"":10612},{""x"":553,""y"":751,""dx"":62,""dy"":-70,""t"":10646},{""x"":543,""y"":759,""dx"":52,""dy"":-62,""t"":10680},{""x"":565,""y"":767,""dx"":74,""dy"":-54,""t"":10715},{""x"":562,""y"":744,""dx"":71,""dy"":-77,""t"":10748},{""x"":561,""y"":742,""dx"":70,""dy"":-79,""t"":10782},{""x"":585,""y"":748,""dx"":94,""dy"":-73,""t"":10816},{""x"":594,""y"":754,""dx"":103,""dy"":-67,""t"":10850},{""x"":599,""y"":772,""dx"":108,""dy"":-49,""t"":10883},{""x"":608,""y"":787,""dx"":117,""dy"":-34,""t"":10916},{""x"":613,""y"":775,""dx"":122,""dy"":-46,""t"":10952},{""x"":623,""y"":768,""dx"":132,""dy"":-53,""t"":10985},{""x"":623,""y"":744,""dx"":132,""dy"":-77,""t"":11020},{""x"":663,""y"":748,""dx"":172,""dy"":-73,""t"":11054},{""x"":671,""y"":750,""dx"":180,""dy"":-71,""t"":11088},{""x"":665,""y"":741,""dx"":174,""dy"":-80,""t"":11122},{""x"":654,""y"":729,""dx"":163,""dy"":-92,""t"":11156},{""x"":660,""y"":721,""dx"":169,""dy"":-100,""t"":11190},{""x"":643,""y"":709,""dx"":152,""dy"":-112,""t"":11224},{""x"":630,""y"":709,""dx"":139,""dy"":-112,""t"":11258},{""x"":620,""y"":739,""dx"":129,""dy"":-82,""t"":11291},{""x"":615,""y"":737,""dx"":124,""dy"":-84,""t"":11326},{""x"":610,""y"":745,""dx"":119,""dy"":-76,""t"":11360},{""x"":599,""y"":730,""dx"":108,""dy"":-91,""t"":11393},{""x"":587,""y"":749,""dx"":96,""dy"":-72,""t"":11428},{""x"":587,""y"":749,""dx"":96,""dy"":-72,""t"":11462},{""x"":591,""y"":752,""dx"":100,""dy"":-69,""t"":11496},{""x"":575,""y"":747,""dx"":84,""dy"":-74,""t"":11529},{""x"":570,""y"":726,""dx"":79,""dy"":-95,""t"":11564},{""x"":574,""y"":733,""dx"":83,""dy"":-88,""t"":11597},{""x"":596,""y"":740,""dx"":105,""dy"":-81,""t"":11632},{""x"":609,""y"":764,""dx"":118,""dy"":-57,""t"":11666},{""x"":606,""y"":772,""dx"":115,""dy"":-49,""t"":11699},{""x"":628,""y"":780,""dx"":137,""dy"":-41,""t"":11734},{""x"":655,""y"":756,""dx"":164,""dy"":-65,""t"":11769},{""x"":649,""y"":774,""dx"":158,""dy"":-47,""t"":11802},{""x"":691,""y"":770,""dx"":200,""dy"":-51,""t"":11835},{""x"":717,""y"":768,""dx"":226,""dy"":-53,""t"":11870},{""x"":733,""y"":780,""dx"":242,""dy"":-41,""t"":11904},{""x"":766,""y"":781,""dx"":275,""dy"":-40,""t"":11938},{""x"":726,""y"":763,""dx"":235,""dy"":-58,""t"":11972}],[{""x"":1640,""y"":649,""dx"":189,""dy"":-172,""t"":13026},{""x"":1636,""y"":654,""dx"":185,""dy"":-167,""t"":13059},{""x"":1631,""y"":658,""dx"":180,""dy"":-163,""t"":13093},{""x"":1629,""y"":665,""dx"":178,""dy"":-156,""t"":13128},{""x"":1631,""y"":675,""dx"":180,""dy"":-146,""t"":13161},{""x"":1651,""y"":701,""dx"":200,""dy"":-120,""t"":13196},{""x"":1673,""y"":716,""dx"":222,""dy"":-105,""t"":13230},{""x"":1664,""y"":716,""dx"":213,""dy"":-105,""t"":13264},{""x"":1648,""y"":709,""dx"":197,""dy"":-112,""t"":13297},{""x"":1634,""y"":700,""dx"":183,""dy"":-121,""t"":13332},{""x"":1636,""y"":706,""dx"":185,""dy"":-115,""t"":13366},{""x"":1579,""y"":750,""dx"":128,""dy"":-71,""t"":13400},{""x"":1516,""y"":748,""dx"":65,""dy"":-73,""t"":13434},{""x"":1463,""y"":758,""dx"":12,""dy"":-63,""t"":13468},{""x"":1426,""y"":765,""dx"":-25,""dy"":-56,""t"":13502},{""x"":1393,""y"":763,""dx"":-58,""dy"":-58,""t"":13536},{""x"":1356,""y"":740,""dx"":-95,""dy"":-81,""t"":13570},{""x"":1338,""y"":715,""dx"":-113,""dy"":-106,""t"":13604},{""x"":1301,""y"":692,""dx"":-150,""dy"":-129,""t"":13638},{""x"":1281,""y"":681,""dx"":-170,""dy"":-140,""t"":13672},{""x"":1286,""y"":701,""dx"":-165,""dy"":-120,""t"":13706},{""x"":1265,""y"":693,""dx"":-186,""dy"":-128,""t"":13740},{""x"":1264,""y"":688,""dx"":-187,""dy"":-133,""t"":13774},{""x"":1271,""y"":697,""dx"":-180,""dy"":-124,""t"":13808},{""x"":1270,""y"":702,""dx"":-181,""dy"":-119,""t"":13841},{""x"":1301,""y"":720,""dx"":-150,""dy"":-101,""t"":13876},{""x"":1308,""y"":702,""dx"":-143,""dy"":-119,""t"":13910},{""x"":1320,""y"":702,""dx"":-131,""dy"":-119,""t"":13943},{""x"":1315,""y"":699,""dx"":-136,""dy"":-122,""t"":13977},{""x"":1318,""y"":713,""dx"":-133,""dy"":-108,""t"":14012},{""x"":1341,""y"":753,""dx"":-110,""dy"":-68,""t"":14046},{""x"":1369,""y"":776,""dx"":-82,""dy"":-45,""t"":14080},{""x"":1427,""y"":813,""dx"":-24,""dy"":-8,""t"":14112},{""x"":1399,""y"":783,""dx"":-52,""dy"":-38,""t"":14148},{""x"":1373,""y"":781,""dx"":-78,""dy"":-40,""t"":14182},{""x"":1386,""y"":799,""dx"":-65,""dy"":-22,""t"":14216},{""x"":1427,""y"":812,""dx"":-24,""dy"":-9,""t"":14250},{""x"":1451,""y"":829,""dx"":0,""dy"":8,""t"":14284},{""x"":1418,""y"":818,""dx"":-33,""dy"":-3,""t"":14318},{""x"":1404,""y"":798,""dx"":-47,""dy"":-23,""t"":14352},{""x"":1421,""y"":770,""dx"":-30,""dy"":-51,""t"":14386},{""x"":1458,""y"":770,""dx"":7,""dy"":-51,""t"":14420},{""x"":1484,""y"":767,""dx"":33,""dy"":-54,""t"":14453},{""x"":1506,""y"":764,""dx"":55,""dy"":-57,""t"":14486},{""x"":1550,""y"":752,""dx"":99,""dy"":-69,""t"":14522},{""x"":1560,""y"":745,""dx"":109,""dy"":-76,""t"":14557},{""x"":1549,""y"":708,""dx"":98,""dy"":-113,""t"":14590},{""x"":1544,""y"":719,""dx"":93,""dy"":-102,""t"":14623},{""x"":1546,""y"":716,""dx"":95,""dy"":-105,""t"":14657},{""x"":1524,""y"":693,""dx"":73,""dy"":-128,""t"":14691},{""x"":1518,""y"":706,""dx"":67,""dy"":-115,""t"":14726},{""x"":1463,""y"":705,""dx"":12,""dy"":-116,""t"":14759},{""x"":1469,""y"":713,""dx"":18,""dy"":-108,""t"":14794},{""x"":1489,""y"":735,""dx"":38,""dy"":-86,""t"":14829},{""x"":1493,""y"":746,""dx"":42,""dy"":-75,""t"":14861},{""x"":1518,""y"":766,""dx"":67,""dy"":-55,""t"":14896},{""x"":1517,""y"":764,""dx"":66,""dy"":-57,""t"":14930},{""x"":1538,""y"":767,""dx"":87,""dy"":-54,""t"":14963},{""x"":1559,""y"":766,""dx"":108,""dy"":-55,""t"":14998},{""x"":1551,""y"":783,""dx"":100,""dy"":-38,""t"":15032}]]","[100,100,100,74.13793103448276,71.66666666666667]","[{""x"":19.372881355932204,""y"":-34.28813559322034,""r"":51.821744944244784},{""x"":-40.71186440677966,""y"":111.79661016949153,""r"":58.631040975019545},{""x"":24.233333333333334,""y"":-82.53333333333333,""r"":46.66496193073809},{""x"":162.3793103448276,""y"":-76.05172413793103,""r"":88.2679612937748},{""x"":13.933333333333334,""y"":-87.75,""r"":150.96991657337742}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]",29.31,validate,recalibration,,,,,,,,,
,html-keyboard-response,14,112850,0.0-6.0-0.0,,,,,18914, ,,"<p>识别实验（两个刺激物）：每个试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，500毫秒的空白间隔后，会呈现一个两个项目的阵列。</p> <p>实验要求：记忆单个项目，根据其<b>形状（该条件下，颜色为黑色）</b>或者<b>颜色（该条件下，形状为圆且颜色不为黑）</b>，忽略其拓扑特征，在多个项目阵列中快速找到，通过数字键盘的 ""4"",""6"" 响应，不记得或者不存在选择""5"" 。</p><p>按""space""键继续。</p>",,,,,,,,,,,,,,,,,
,html-keyboard-response,15,114250,0.0-6.0-1.0,,,,,895, ,,<p>要求：记忆项目的形状。</p><p>按" "键继续，实验开始。</p>,,,,,,,,,,,,,,,,,
,canvas-keyboard-response,16,115271,0.0-6.0-2.0-0.0,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,17,115380,0.0-6.0-2.0-1.0,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,18,116572,0.0-6.0-2.0-2.0,,,,,676,5,,"[""triangle"",""rect_1""]",,,,,,,,,,,"[{""x"":930,""y"":494,""t"":4},{""x"":932,""y"":523,""t"":43},{""x"":933,""y"":546,""t"":75},{""x"":936,""y"":559,""t"":107},{""x"":939,""y"":586,""t"":154},{""x"":941,""y"":609,""t"":173},{""x"":932,""y"":604,""t"":217},{""x"":925,""y"":611,""t"":246},{""x"":927,""y"":602,""t"":276},{""x"":937,""y"":610,""t"":312},{""x"":916,""y"":584,""t"":344},{""x"":858,""y"":577,""t"":389},{""x"":805,""y"":580,""t"":417},{""x"":771,""y"":571,""t"":446},{""x"":760,""y"":557,""t"":483},{""x"":825,""y"":592,""t"":514},{""x"":927,""y"":591,""t"":554},{""x"":1022,""y"":600,""t"":581},{""x"":1086,""y"":599,""t"":618},{""x"":1129,""y"":576,""t"":650}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,circle,5,TRUE,"[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
,canvas-keyboard-response,19,117584,0.0-6.0-2.0-0.1,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,20,117697,0.0-6.0-2.0-1.1,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
,canvas-keyboard-response,21,118681,0.0-6.0-2.0-2.1,,,,,466,4,,"[""ring_1"",""triangle""]",,,,,,,,,,,"[{""x"":1082,""y"":609,""t"":5},{""x"":1076,""y"":623,""t"":38},{""x"":1068,""y"":635,""t"":69},{""x"":1038,""y"":657,""t"":108},{""x"":1000,""y"":670,""t"":139},{""x"":976,""y"":678,""t"":187},{""x"":957,""y"":674,""t"":216},{""x"":939,""y"":665,""t"":245},{""x"":924,""y"":645,""t"":276},{""x"":868,""y"":635,""t"":311},{""x"":813,""y"":614,""t"":358},{""x"":783,""y"":614,""t"":378},{""x"":762,""y"":597,""t"":420}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",2,ring_1,4,TRUE,"[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]"
,canvas-keyboard-response,22,119702,0.0-6.0-2.0-0.2,,,,,null,null,,,,,,,,,recognition,,"[""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""5"",""6"",""6"",""5"",""6"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""4"",""6"",""4"",""5"",""5"",""5"",""6"",""5"",""6"",""4"",""6"",""6"",""4""]",500,,,,,,,
